# Time, Target (V), Target (I), Prediction (V), Prediction (I)
2.331061748963626457e+01,-8.433734939759038318e-02,-1.694915254237288477e-02,-6.665049493312835693e-02,-2.939260005950927734e-02
3.252595594016632674e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-3.815091773867607117e-02,-2.016609907150268555e-02
2.760412744954231812e+01,-4.819277108433735191e-02,1.694915254237288477e-02,-5.412700399756431580e-02,-2.721977233886718750e-02
2.380280033869866685e+01,-4.819277108433735191e-02,0.000000000000000000e+00,-4.277054592967033386e-02,-8.889138698577880859e-03
2.099631090149178547e+01,1.204819277108433798e-02,0.000000000000000000e+00,1.677885279059410095e-02,7.490456104278564453e-03
1.505870078620707453e+01,9.638554216867470381e-02,8.474576271186441689e-02,1.058731824159622192e-01,6.292546540498733521e-02
2.481858196335936739e+01,1.204819277108433798e-02,1.694915254237288477e-02,1.053005084395408630e-02,2.510935068130493164e-02
3.330088212805181058e+01,-4.819277108433735191e-02,-1.694915254237288477e-02,-5.160151049494743347e-02,-2.445894479751586914e-02
2.788687078836539612e+01,-6.024096385542169335e-02,-3.389830508474576953e-02,-5.813186988234519958e-02,-2.717232704162597656e-02
2.405412775098585243e+01,-2.409638554216867595e-02,0.000000000000000000e+00,-2.825388684868812561e-02,1.748859882354736328e-03
2.393893602035422674e+01,-4.819277108433735191e-02,1.694915254237288477e-02,-3.496866300702095032e-02,-3.047347068786621094e-03
2.256710722828668025e+01,-7.228915662650602092e-02,-5.084745762711865430e-02,-7.521516084671020508e-02,-4.610586166381835938e-02
2.201209252615248246e+01,-3.614457831325301046e-02,-5.084745762711865430e-02,-5.388874933123588562e-02,-3.900432586669921875e-02
9.665633397544597827e+00,6.867469879518072196e-01,2.881355932203390480e-01,6.917172074317932129e-01,3.267297148704528809e-01
2.379232836318669797e+01,-6.024096385542169335e-02,0.000000000000000000e+00,-4.335932061076164246e-02,-9.342908859252929688e-03
2.318495378349267355e+01,-7.228915662650602092e-02,-1.694915254237288477e-02,-7.089540362358093262e-02,-3.387486934661865234e-02
1.140398133253094848e+01,-1.325301204819277212e-01,-2.372881355932203729e-01,-1.198925822973251343e-01,-2.011405527591705322e-01
1.041961563440614746e+01,3.132530120481928360e-01,5.084745762711865430e-02,2.941785752773284912e-01,2.729079872369766235e-02
1.096415836102837815e+01,2.409638554216867595e-02,-1.186440677966101864e-01,3.349925950169563293e-02,-1.295499652624130249e-01
3.215943679724752258e+01,-1.204819277108433798e-02,1.694915254237288477e-02,-2.503092214465141296e-02,-1.224887371063232422e-02
2.989749008666286656e+01,-1.204819277108433798e-02,1.694915254237288477e-02,-2.637799829244613647e-03,1.653665304183959961e-02
1.870294826437123703e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-4.329809173941612244e-02,-8.315533399581909180e-03
2.927964353145687326e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-2.693983539938926697e-02,2.265393733978271484e-03
2.221106006087983786e+01,-6.024096385542169335e-02,-5.084745762711865430e-02,-6.402492523193359375e-02,-4.358398914337158203e-02
1.193805208364121384e+01,-2.409638554216867734e-01,-2.033898305084746172e-01,-2.253575176000595093e-01,-2.255876660346984863e-01
2.049365607691741786e+01,3.614457831325301046e-02,3.389830508474576953e-02,4.230799153447151184e-02,3.098744153976440430e-02
2.058790385652511290e+01,2.409638554216867595e-02,3.389830508474576953e-02,3.888482227921485901e-02,2.724063396453857422e-02
