# Trained_Coeffs, Scaled_Trained_Coeffs
7.036910653114318848e-01,9.874639511108398438e-01
5.535454303026199341e-02,4.838244616985321045e-02
5.298580229282379150e-02,4.781034588813781738e-02
1.366688847541809082e+00,1.296779632568359375e+00
9.475675225257873535e-01,9.083352088928222656e-01
1.463250082451850176e-04,9.084502380574122071e-05
4.361079190857708454e-04,1.143047236837446690e-03
