# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.497700452804565430e-01,1.052124857902526855e+00,0.000000000000000000e+00
1.510353446006774902e+00,1.432072162628173828e+00,3.000000000000000000e+00
1.007078766822814941e+00,9.711403250694274902e-01,4.000000000000000000e+00
