# Trained_Coeffs, Unscaled, Sparsity_Mask
4.697562754154205322e-01,1.713465426546231102e-02,2.000000000000000000e+00
1.322458088397979736e-01,2.423531025528372140e+02,3.000000000000000000e+00
1.293968439102172852e+00,4.528889536857604980e+02,4.000000000000000000e+00
5.363809466361999512e-01,6.847690801943550731e+00,6.000000000000000000e+00
