# Trained_Coeffs, Unscaled, Sparsity_Mask
1.929765939712524414e-01,3.880024639583148627e+01,0.000000000000000000e+00
7.083504647016525269e-02,3.523046184334660113e-04,1.000000000000000000e+00
1.653651148080825806e-01,4.090573526734865621e-06,2.000000000000000000e+00
2.956580221652984619e-01,5.087381092920924129e+04,3.000000000000000000e+00
9.280989766120910645e-01,7.942716314967085509e+02,4.000000000000000000e+00
1.823693513870239258e-01,3.860707664249500570e-03,6.000000000000000000e+00
