# Trained_Coeffs, Scaled_Trained_Coeffs
2.401152133941650391e+00,1.378947734832763672e+00
2.560167610645294189e-01,6.559886336326599121e-01
9.832730889320373535e-02,6.391363143920898438e-01
1.526314616203308105e+00,1.004427969455718994e-01
4.233836650848388672e+00,1.961257904767990112e-01
2.512655735015869141e+00,2.603637576103210449e-01
2.625774145126342773e+00,9.012073874473571777e-01
