# Trained_Coeffs, Sparsity_Mask
4.168252348899841309e-01,0.000000000000000000e+00
7.686742395162582397e-02,1.000000000000000000e+00
5.125935673713684082e-01,2.000000000000000000e+00
8.062103390693664551e-01,3.000000000000000000e+00
1.076652435585856438e-03,4.000000000000000000e+00
