# Trained_Coeffs, Sparsity_Mask
3.585219085216522217e-01,0.000000000000000000e+00
2.215222716331481934e-01,1.000000000000000000e+00
4.533737301826477051e-01,2.000000000000000000e+00
8.218024373054504395e-01,3.000000000000000000e+00
6.956456601619720459e-02,4.000000000000000000e+00
