# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
3.311358094215393066e-01,5.002807378768920898e-01,0.000000000000000000e+00
4.179895520210266113e-01,6.451558470726013184e-01,1.000000000000000000e+00
5.117241740226745605e-01,6.747936010360717773e-01,3.000000000000000000e+00
1.031401276588439941e+00,7.941392064094543457e-01,4.000000000000000000e+00
2.141411304473876953e-01,1.288459151983261108e-01,5.000000000000000000e+00
