# Time, Target (V), Target (I), Prediction (V), Prediction (I)
2.331061748963626457e+01,-8.433734939759038318e-02,-1.694915254237288477e-02,-6.685098260641098022e-02,-2.929642423987388611e-02
3.252595594016632674e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-3.884399682283401489e-02,-2.086755260825157166e-02
2.760412744954231812e+01,-4.819277108433735191e-02,1.694915254237288477e-02,-5.335433036088943481e-02,-2.645820751786231995e-02
2.380280033869866685e+01,-4.819277108433735191e-02,0.000000000000000000e+00,-4.276908189058303833e-02,-8.617628365755081177e-03
2.099631090149178547e+01,1.204819277108433798e-02,0.000000000000000000e+00,1.685637980699539185e-02,7.423352450132369995e-03
1.505870078620707453e+01,9.638554216867470381e-02,8.474576271186441689e-02,1.063240990042686462e-01,6.326879560947418213e-02
2.481858196335936739e+01,1.204819277108433798e-02,1.694915254237288477e-02,1.024352759122848511e-02,2.480538561940193176e-02
3.330088212805181058e+01,-4.819277108433735191e-02,-1.694915254237288477e-02,-5.163735896348953247e-02,-2.450298890471458435e-02
2.788687078836539612e+01,-6.024096385542169335e-02,-3.389830508474576953e-02,-5.742184817790985107e-02,-2.653590217232704163e-02
2.405412775098585243e+01,-2.409638554216867595e-02,0.000000000000000000e+00,-2.818764001131057739e-02,1.996714621782302856e-03
2.393893602035422674e+01,-4.819277108433735191e-02,1.694915254237288477e-02,-3.491946309804916382e-02,-2.770546823740005493e-03
2.256710722828668025e+01,-7.228915662650602092e-02,-5.084745762711865430e-02,-7.527018338441848755e-02,-4.589654877781867981e-02
2.201209252615248246e+01,-3.614457831325301046e-02,-5.084745762711865430e-02,-5.404075235128402710e-02,-3.891069814562797546e-02
9.665633397544597827e+00,6.867469879518072196e-01,2.881355932203390480e-01,6.913136839866638184e-01,3.273828625679016113e-01
2.379232836318669797e+01,-6.024096385542169335e-02,0.000000000000000000e+00,-4.336256533861160278e-02,-9.073156863451004028e-03
2.318495378349267355e+01,-7.228915662650602092e-02,-1.694915254237288477e-02,-7.110442966222763062e-02,-3.380050882697105408e-02
1.140398133253094848e+01,-1.325301204819277212e-01,-2.372881355932203729e-01,-1.193957403302192688e-01,-2.008930146694183350e-01
1.041961563440614746e+01,3.132530120481928360e-01,5.084745762711865430e-02,2.952715456485748291e-01,2.802459523081779480e-02
1.096415836102837815e+01,2.409638554216867595e-02,-1.186440677966101864e-01,3.348577022552490234e-02,-1.299573183059692383e-01
3.215943679724752258e+01,-1.204819277108433798e-02,1.694915254237288477e-02,-2.472964674234390259e-02,-1.209269091486930847e-02
2.989749008666286656e+01,-1.204819277108433798e-02,1.694915254237288477e-02,-1.864515244960784912e-03,1.711565628647804260e-02
1.870294826437123703e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-4.323136061429977417e-02,-8.065890520811080933e-03
2.927964353145687326e+01,-3.614457831325301046e-02,0.000000000000000000e+00,-2.640663832426071167e-02,2.678390592336654663e-03
2.221106006087983786e+01,-6.024096385542169335e-02,-5.084745762711865430e-02,-6.410922855138778687e-02,-4.339815303683280945e-02
1.193805208364121384e+01,-2.409638554216867734e-01,-2.033898305084746172e-01,-2.249864637851715088e-01,-2.251234054565429688e-01
2.049365607691741786e+01,3.614457831325301046e-02,3.389830508474576953e-02,4.241349548101425171e-02,3.098483011126518250e-02
2.058790385652511290e+01,2.409638554216867595e-02,3.389830508474576953e-02,3.902374953031539917e-02,2.724475041031837463e-02
2.038893632179775750e+01,3.614457831325301046e-02,5.084745762711865430e-02,4.525401443243026733e-02,3.461269661784172058e-02
2.244144352214308924e+01,-8.433734939759038318e-02,-8.474576271186441689e-02,-7.242351025342941284e-02,-4.584746435284614563e-02
1.090132650795658265e+01,6.024096385542169335e-02,-1.355932203389830781e-01,5.993919819593429565e-02,-1.156729906797409058e-01
2.552020432266108685e+01,2.409638554216867595e-02,0.000000000000000000e+00,2.236609905958175659e-02,2.624328061938285828e-02
9.142034621946297790e+00,8.915662650602410588e-01,5.593220338983052597e-01,9.007833003997802734e-01,5.653352737426757812e-01
3.163583802164921721e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.332862794399261475e-03,2.528470009565353394e-03
1.219985147144036475e+01,-2.289156626506024250e-01,-1.864406779661016977e-01,-2.414702773094177246e-01,-2.137018591165542603e-01
2.352005699987558529e+01,-3.614457831325301046e-02,-1.694915254237288477e-02,-5.778550356626510620e-02,-2.086309716105461121e-02
3.276681137694154700e+01,-6.024096385542169335e-02,-1.694915254237288477e-02,-4.577422887086868286e-02,-2.439560368657112122e-02
2.388657614279439656e+01,-2.409638554216867595e-02,0.000000000000000000e+00,-3.796254843473434448e-02,-4.998955875635147095e-03
2.946813909067226334e+01,-2.409638554216867595e-02,1.694915254237288477e-02,-1.767037063837051392e-02,8.413415402173995972e-03
1.524719634542246283e+01,9.638554216867470381e-02,6.779661016949153907e-02,9.736450761556625366e-02,5.216965451836585999e-02
3.209660494417572352e+01,-1.204819277108433798e-02,-1.694915254237288477e-02,-2.210969477891921997e-02,-1.033682003617286682e-02
3.079807998069193786e+01,0.000000000000000000e+00,3.389830508474576953e-02,9.637720882892608643e-03,1.723738387227058411e-02
3.446327140988002924e+01,-1.204819277108433798e-02,-1.694915254237288477e-02,-2.953723818063735962e-02,-4.142355173826217651e-03
3.056769651942869004e+01,2.409638554216867595e-02,0.000000000000000000e+00,9.116791188716888428e-03,1.887140050530433655e-02
1.135162145497112007e+01,-9.638554216867470381e-02,-2.203389830508474811e-01,-1.042165383696556091e-01,-1.949942559003829956e-01
