# Time, Strain, Stress
-2.500000000000000000e+00,1.136889422832601980e-25,5.684447114163009900e-29
-2.498499699939987995e+00,1.777728194413047165e-12,2.125692800363486914e-17
-2.496999399879975989e+00,3.611209161773156476e-12,8.986534807770065773e-17
-2.495499099819963984e+00,5.501593293844625211e-12,2.085589782823506013e-16
-2.493998799759951979e+00,7.450048305515103520e-12,3.773378186175720782e-16
-2.492498499699939973e+00,9.457759390927251546e-12,5.962018690833903319e-16
-2.490998199639927968e+00,1.152592937866441777e-11,8.651511296797927406e-16
-2.489497899579915963e+00,1.365577888591243640e-11,1.184185600406766683e-15
-2.487997599519903957e+00,1.584854647150651652e-11,1.553305281264337401e-15
-2.486497299459891952e+00,1.810548878778355002e-11,1.972510172252492275e-15
-2.484996999399879947e+00,2.042788073114369458e-11,2.441800273371231304e-15
-2.483496699339867941e+00,2.281701559123456206e-11,2.961175584620567109e-15
-2.481996399279855936e+00,2.527420519865658887e-11,3.530636106000474448e-15
-2.480496099219843931e+00,2.780078007110095398e-11,4.150181837510965942e-15
-2.478995799159831925e+00,3.039808955781302171e-11,4.819812779152028969e-15
-2.477495499099819920e+00,3.306750198228537884e-11,5.539528930923688773e-15
-2.475995199039807915e+00,3.581040478306781774e-11,6.309330292825932732e-15
-2.474494898979795909e+00,3.862820465259553362e-11,7.129216864858773468e-15
-2.472994598919783904e+00,4.152232767391972424e-11,7.999188647022185737e-15
-2.471494298859771899e+00,4.449421945522590486e-11,8.919245639316182161e-15
-2.469993998799759893e+00,4.754534526202996517e-11,9.889387841740775362e-15
-2.468493698739747888e+00,5.067719014692786550e-11,1.090961525429594010e-14
-2.466993398679735883e+00,5.389125907677987760e-11,1.197992787698168898e-14
-2.465493098619723877e+00,5.718907705720018760e-11,1.310032570979802834e-14
-2.463992798559711872e+00,6.057218925423049184e-11,1.427080875274495185e-14
-2.462492498499699867e+00,6.404216111306119767e-11,1.549137700582245951e-14
-2.460992198439687861e+00,6.760057847366820351e-11,1.676203046903055765e-14
-2.459491898379675856e+00,7.124904768322426252e-11,1.808276914236923362e-14
-2.457991598319663851e+00,7.498919570514951146e-11,1.945359302583849375e-14
-2.456491298259651845e+00,7.882267022465594289e-11,2.087450211943834435e-14
-2.454990998199639840e+00,8.275113975062873380e-11,2.234549642316877279e-14
-2.453490698139627835e+00,8.677629371370870851e-11,2.386657593702978538e-14
-2.451990398079615829e+00,9.089984256040843182e-11,2.543774066102138213e-14
