# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.001552432775497437e-01,2.913334965705871582e-01,0.000000000000000000e+00
5.098823308944702148e-01,4.506189823150634766e-01,1.000000000000000000e+00
6.062568426132202148e-01,6.068587899208068848e-01,3.000000000000000000e+00
1.495673775672912598e+00,1.592421770095825195e+00,4.000000000000000000e+00
5.101847052574157715e-01,5.246363282203674316e-01,5.000000000000000000e+00
