# Trained_Coeffs, Scaled_Trained_Coeffs
2.381727993488311768e-01,3.466694951057434082e-01
5.216142535209655762e-01,4.609872996807098389e-01
4.548495262861251831e-02,4.165614768862724304e-02
6.065251827239990234e-01,6.069398522377014160e-01
1.404412984848022461e+00,1.494098901748657227e+00
5.012618303298950195e-01,5.005543828010559082e-01
6.477928720414638519e-03,1.362863555550575256e-02
