# Trained_Coeffs, Scaled_Trained_Coeffs
9.649706482887268066e-01,1.604624867439270020e+00
1.099281311035156250e+00,8.053457736968994141e-01
8.450418710708618164e-01,5.255503654479980469e-01
3.175620079040527344e+00,4.572103917598724365e-01
-3.347034454345703125e+00,-4.914664030075073242e-01
1.968048095703125000e+00,1.827566325664520264e-01
-2.295732498168945312e+00,-1.964507251977920532e-01
