# Trained_Coeffs, Unscaled, Sparsity_Mask
3.226642012596130371e-01,6.162432310711867672e-02,1.000000000000000000e+00
5.577475428581237793e-01,8.145064625035153085e+02,3.000000000000000000e+00
1.772833347320556641e+00,4.944543007761240005e+02,4.000000000000000000e+00
4.751106500625610352e-01,2.530779977332736408e+01,5.000000000000000000e+00
2.479863166809082031e-02,2.522834259344190477e-01,6.000000000000000000e+00
