# Trained_Coeffs, Scaled_Trained_Coeffs
9.714709520339965820e-01,1.369057297706604004e+00
9.020949006080627441e-01,1.309054851531982422e+00
7.464485168457031250e-01,9.274172186851501465e-01
1.559772044420242310e-01,1.458297967910766602e+00
3.231559693813323975e-02,1.684434860944747925e-01
1.261730790138244629e-01,4.982224404811859131e-01
1.685885596089065075e-03,5.778604187071323395e-03
