# Trained_Coeffs, Sparsity_Mask
4.140160083770751953e-01,0.000000000000000000e+00
1.615852117538452148e-02,1.000000000000000000e+00
5.107337236404418945e-01,2.000000000000000000e+00
8.279563188552856445e-01,3.000000000000000000e+00
2.619658480398356915e-04,4.000000000000000000e+00
