# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.091868728399276733e-01,1.792235523462295532e-01,0.000000000000000000e+00
1.744352877140045166e-01,2.654554545879364014e-01,2.000000000000000000e+00
1.020681262016296387e+00,1.028534650802612305e+00,3.000000000000000000e+00
