# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.250503301620483398e+00,1.713259339332580566e+00,0.000000000000000000e+00
1.063443422317504883e+00,1.653112053871154785e+00,1.000000000000000000e+00
7.310399413108825684e-01,1.118353605270385742e+00,2.000000000000000000e+00
2.134808003902435303e-01,1.940243005752563477e+00,3.000000000000000000e+00
4.615620523691177368e-02,2.338752746582031250e-01,4.000000000000000000e+00
1.848071813583374023e-01,7.093941569328308105e-01,5.000000000000000000e+00
