1.000000000000000021e-03,2.998850506083187817e+00,8.992953407605893901e+00
1.100180036007201642e-02,2.987408984306275883e+00,8.922848381548330821e+00
2.100360072014403195e-02,2.976067654033135224e+00,8.853417841877647021e+00
3.100540108021604749e-02,2.964825529471253773e+00,8.784655029271599247e+00
4.100720144028806302e-02,2.953681634628551045e+00,8.716553252779855043e+00
5.100900180036008202e-02,2.942635003215856582e+00,8.649105889132009395e+00
6.101080216043209409e-02,2.931684678550354306e+00,8.582306382052570015e+00
7.101260252050410615e-02,2.920829713459990984e+00,8.516148241582872203e+00
8.101440288057612515e-02,2.910069170188835486e+00,8.450625043409845105e+00
9.101620324064814416e-02,2.899402120303379071e+00,8.385730428201553011e+00
1.010180036007201632e-01,2.888827644599769151e+00,8.321458100949447712e+00
1.110198039607921683e-01,2.878344833011964532e+00,8.257801830317271552e+00
1.210216043208641873e-01,2.867952784520807263e+00,8.194755447996538322e+00
1.310234046809362063e-01,2.857650607063996429e+00,8.132312848068515621e+00
1.410252050410082114e-01,2.847437417446960772e+00,8.070467986372660718e+00
1.510270054010802443e-01,2.837312341254617287e+00,8.009214879881447757e+00
1.610288057611522494e-01,2.827274512764005543e+00,7.948547606081485029e+00
1.710306061212242545e-01,2.817323074857794651e+00,7.888460302360910781e+00
1.810324064812962874e-01,2.807457178938651765e+00,7.828947165402958319e+00
1.910342068413682926e-01,2.797675984844457453e+00,7.770002450585673515e+00
2.010360072014403254e-01,2.787978660764370176e+00,7.711620471387668374e+00
2.110378075615123306e-01,2.778364383155725648e+00,7.653795598799904454e+00
2.210396079215843357e-01,2.768832336661757321e+00,7.596522260743401311e+00
2.310414082816563686e-01,2.759381714030145538e+00,7.539794941492847791e+00
2.410432086417283737e-01,2.750011716032368270e+00,7.483608181106015778e+00
2.510450090018003788e-01,2.740721551383858312e+00,7.427956574858966654e+00
2.610468093618724117e-01,2.731510436664956742e+00,7.372834772686935878e+00
2.710486097219444446e-01,2.722377596242647524e+00,7.318237478630898352e+00
2.810504100820164219e-01,2.713322262193079482e+00,7.264159450289700892e+00
2.910522104420884548e-01,2.704343674224849892e+00,7.210595498277749371e+00
3.010540108021604877e-01,2.695441079603059453e+00,7.157540485688169696e+00
3.110558111622324651e-01,2.686613733074116883e+00,7.104989327561400891e+00
3.210576115223044980e-01,2.677860896791295353e+00,7.052936990359143010e+00
3.310594118823765308e-01,2.669181840241032333e+00,7.001378491443646546e+00
3.410612122424485082e-01,2.660575840169952855e+00,6.950308898562248316e+00
3.510630126025205411e-01,2.652042180512632186e+00,6.899723329337120958e+00
3.610648129625925740e-01,2.643580152320067711e+00,6.849616950760183620e+00
3.710666133226645513e-01,2.635189053688867133e+00,6.799984978693115245e+00
3.810684136827365842e-01,2.626868189691138777e+00,6.750822677372428693e+00
3.910702140428086171e-01,2.618616872305082666e+00,6.702125358919538201e+00
4.010720144028806500e-01,2.610434420346268602e+00,6.653888382855785544e+00
4.110738147629526273e-01,2.602320159399603483e+00,6.606107155622374272e+00
4.210756151230246602e-01,2.594273421751968733e+00,6.558777130105146291e+00
4.310774154830966931e-01,2.586293546325533654e+00,6.511893805164175930e+00
4.410792158431686705e-01,2.578379878611730902e+00,6.465452725168104209e+00
4.510810162032407034e-01,2.570531770605888333e+00,6.419449479533199998e+00
4.610828165633127362e-01,2.562748580742509663e+00,6.373879702267066349e+00
4.710846169233847136e-01,2.555029673831205717e+00,6.328739071516974235e+00
4.810864172834567465e-01,2.547374420993254063e+00,6.284023309122744649e+00
4.910882176435287794e-01,2.539782199598798584e+00,6.239728180174175520e+00
5.010900180036007567e-01,2.532252393204667662e+00,6.195849492572927275e+00
5.110918183636727896e-01,2.524784391492814528e+00,6.152383096598839529e+00
