0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
6.001200240048009185e-03,1.000000000000000000e+00,1.994016770994482268e+00
1.200240048009601837e-02,1.000000000000000000e+00,1.988069341018297020e+00
1.800360072014402929e-02,1.000000000000000000e+00,1.982157495877653774e+00
2.400480096019203674e-02,1.000000000000000000e+00,1.976281022660332010e+00
3.000600120024004419e-02,1.000000000000000000e+00,1.970439709728014410e+00
3.600720144028805858e-02,1.000000000000000000e+00,1.964633346708663630e+00
4.200840168033606603e-02,1.000000000000000000e+00,1.958861724488946798e+00
4.800960192038407348e-02,1.000000000000000000e+00,1.953124635206703541e+00
5.401080216043208093e-02,1.000000000000000000e+00,1.947421872243461527e+00
6.001200240048008838e-02,1.000000000000000000e+00,1.941753230216992643e+00
6.601320264052809583e-02,1.000000000000000000e+00,1.936118504973918242e+00
7.201440288057611716e-02,1.000000000000000000e+00,1.930517493582356581e+00
7.801560312062412461e-02,1.000000000000000000e+00,1.924949994324613112e+00
8.401680336067213206e-02,1.000000000000000000e+00,1.919415806689916515e+00
9.001800360072013951e-02,1.000000000000000000e+00,1.913914731367198030e+00
9.601920384076814696e-02,1.000000000000000000e+00,1.908446570237912088e+00
1.020204040808161544e-01,1.000000000000000000e+00,1.903011126368901351e+00
1.080216043208641619e-01,1.000000000000000000e+00,1.897608204005305943e+00
1.140228045609121693e-01,1.000000000000000000e+00,1.892237608563510864e+00
1.200240048009601768e-01,1.000000000000000000e+00,1.886899146624139822e+00
1.260252050410081981e-01,1.000000000000000000e+00,1.881592625925089468e+00
1.320264052810561917e-01,1.000000000000000000e+00,1.876317855354603825e+00
1.380276055211042130e-01,1.000000000000000000e+00,1.871074644944393128e+00
1.440288057611522343e-01,1.000000000000000000e+00,1.865862805862791074e+00
1.500300060012002279e-01,1.000000000000000000e+00,1.860682150407953817e+00
1.560312062412482492e-01,1.000000000000000000e+00,1.855532492001101597e+00
1.620324064812962428e-01,1.000000000000000000e+00,1.850413645179797895e+00
1.680336067213442641e-01,1.000000000000000000e+00,1.845325425591270108e+00
1.740348069613922577e-01,1.000000000000000000e+00,1.840267649985770859e+00
1.800360072014402790e-01,1.000000000000000000e+00,1.835240136209977724e+00
1.860372074414882726e-01,1.000000000000000000e+00,1.830242703200433807e+00
1.920384076815362939e-01,1.000000000000000000e+00,1.825275170977025407e+00
1.980396079215843153e-01,1.000000000000000000e+00,1.820337360636502311e+00
2.040408081616323088e-01,1.000000000000000000e+00,1.815429094346032279e+00
2.100420084016803302e-01,1.000000000000000000e+00,1.810550195336797952e+00
2.160432086417283237e-01,1.000000000000000000e+00,1.805700487897630824e+00
2.220444088817763451e-01,1.000000000000000000e+00,1.800879797368681867e+00
2.280456091218243386e-01,1.000000000000000000e+00,1.796087950135132782e+00
2.340468093618723600e-01,1.000000000000000000e+00,1.791324773620941002e+00
2.400480096019203535e-01,1.000000000000000000e+00,1.786590096282627549e+00
2.460492098419683749e-01,1.000000000000000000e+00,1.781883747603096424e+00
