0.000000000000000000e+00,1.000000000000000000e+00,nan
6.001200240048009185e-03,9.999939976100884476e-01,1.999787975619063518e+00
1.200240048009601837e-02,9.999759905700569274e-01,1.999551984347034850e+00
1.800360072014402929e-02,9.999459792690116311e-01,1.999292029354780231e+00
2.400480096019203674e-02,9.999039643554519241e-01,1.999008114331368713e+00
3.000600120024004419e-02,9.998499467372530258e-01,1.998700243483986672e+00
3.600720144028805858e-02,9.997839275816436944e-01,1.998368421537842110e+00
4.200840168033606603e-02,9.997059083151751402e-01,1.998012653736051858e+00
4.800960192038407348e-02,9.996158906236852770e-01,1.997632945839511676e+00
5.401080216043208093e-02,9.995138764522545349e-01,1.997229304126769023e+00
6.001200240048008838e-02,9.993998680051562333e-01,1.996801735393860078e+00
6.601320264052809583e-02,9.992738677457999596e-01,1.996350246954146757e+00
7.201440288057611716e-02,9.991358783966680646e-01,1.995874846638145295e+00
7.801560312062412461e-02,9.989859029392457179e-01,1.995375542793327517e+00
8.401680336067213206e-02,9.988239446139438593e-01,1.994852344283917223e+00
9.001800360072013951e-02,9.986500069200162644e-01,1.994305260490675691e+00
9.601920384076814696e-02,9.984640936154695057e-01,1.993734301310664092e+00
1.020204040808161544e-01,9.982662087169659193e-01,1.993139477157004125e+00
1.080216043208641619e-01,9.980563564997211312e-01,1.992520798958616668e+00
1.140228045609121693e-01,9.978345414973927019e-01,1.991878278159950444e+00
1.200240048009601768e-01,9.976007685019646631e-01,1.991211926720699799e+00
1.260252050410081981e-01,9.973550425636243943e-01,1.990521757115506274e+00
1.320264052810561917e-01,9.970973689906311721e-01,1.989807782333643749e+00
1.380276055211042130e-01,9.968277533491821663e-01,1.989070015878697584e+00
1.440288057611522343e-01,9.965462014632662235e-01,1.988308471768227115e+00
1.500300060012002279e-01,9.962527194145167631e-01,1.987523164533414821e+00
1.560312062412482492e-01,9.959473135420541245e-01,1.986714109218698843e+00
1.620324064812962428e-01,9.956299904423224767e-01,1.985881321381399722e+00
1.680336067213442641e-01,9.953007569689203970e-01,1.985024817091331828e+00
1.740348069613922577e-01,9.949596202324247907e-01,1.984144612930391682e+00
1.800360072014402790e-01,9.946065876002075923e-01,1.983240725992147624e+00
1.860372074414882726e-01,9.942416666962466953e-01,1.982313173881410373e+00
1.920384076815362939e-01,9.938648654009296646e-01,1.981361974713786500e+00
1.980396079215843153e-01,9.934761918508514533e-01,1.980387147115225677e+00
2.040408081616323088e-01,9.930756544386043494e-01,1.979388710221545500e+00
2.100420084016803302e-01,9.926632618125631469e-01,1.978366683677958981e+00
2.160432086417283237e-01,9.922390228766623244e-01,1.977321087638570507e+00
2.220444088817763451e-01,9.918029467901667839e-01,1.976251942765868463e+00
2.280456091218243386e-01,9.913550429674369280e-01,1.975159270230207653e+00
2.340468093618723600e-01,9.908953210776864085e-01,1.974043091709271502e+00
2.400480096019203535e-01,9.904237910447331039e-01,1.972903429387524943e+00
2.460492098419683749e-01,9.899404630467446564e-01,1.971740305955655082e+00
2.520504100820163962e-01,9.894453475159762368e-01,1.970553744609996549e+00
2.580516103220644175e-01,9.889384551385028699e-01,1.969343769051942417e+00
2.640528105621123833e-01,9.884197968539442103e-01,1.968110403487346893e+00
2.700540108021604047e-01,9.878893838551836559e-01,1.966853672625917593e+00
2.760552110422084260e-01,9.873472275880804672e-01,1.965573601680577820e+00
2.820564112822564473e-01,9.867933397511754468e-01,1.964270216366841515e+00
2.880576115223044686e-01,9.862277322953907355e-01,1.962943542902149785e+00
2.940588117623524345e-01,9.856504174237221694e-01,1.961593608005218536e+00
3.000600120024004558e-01,9.850614075909255307e-01,1.960220438895352135e+00
3.060612122424484771e-01,9.844607155031968038e-01,1.958824063291754847e+00
