1.000000000000000021e-03,9.999998333333416367e-01,2.998933117786493074e+00
1.100180036007201642e-02,9.999798268535606827e-01,2.988238667444858887e+00
2.100360072014403195e-02,9.999264764145678885e-01,2.977501151795641565e+00
3.100540108021604749e-02,9.998397852185061385e-01,2.966720632148453607e+00
4.100720144028806302e-02,9.997197584686196015e-01,2.955897175496420726e+00
5.100900180036008202e-02,9.995664033688823613e-01,2.945030854495476635e+00
6.101080216043209409e-02,9.993797291234837177e-01,2.934121747443340755e+00
7.101260252050410615e-02,9.991597469361698236e-01,2.923169938258167733e+00
8.101440288057612515e-02,9.989064700094441029e-01,2.912175516456893654e+00
9.101620324064814416e-02,9.986199135436230057e-01,2.901138577133259400e+00
1.010180036007201632e-01,9.983000947357508759e-01,2.890059220935507600e+00
1.110198039607921683e-01,9.979470327783703798e-01,2.878937554043788261e+00
1.210216043208641873e-01,9.975607488581518245e-01,2.867773688147231770e+00
1.310234046809362063e-01,9.971412661543794798e-01,2.856567740420715040e+00
1.410252050410082114e-01,9.966886098372951253e-01,2.845319833501319895e+00
1.510270054010802443e-01,9.962028070663001555e-01,2.834030095464479704e+00
1.610288057611522494e-01,9.956838869880154652e-01,2.822698659799823151e+00
1.710306061212242545e-01,9.951318807341991146e-01,2.811325665386704031e+00
1.810324064812962874e-01,9.945468214195222201e-01,2.799911256469423293e+00
1.910342068413682926e-01,9.939287441392035127e-01,2.788455582632160645e+00
2.010360072014403254e-01,9.932776859665031211e-01,2.776958798773592196e+00
2.110378075615123306e-01,9.925936859500735787e-01,2.765421065081205665e+00
2.210396079215843357e-01,9.918767851111714995e-01,2.753842547005330932e+00
2.310414082816563686e-01,9.911270264407273656e-01,2.742223415232848627e+00
2.410432086417283737e-01,9.903444548962754279e-01,2.730563845660626043e+00
2.510450090018003788e-01,9.895291173987429412e-01,2.718864019368639529e+00
2.610468093618724117e-01,9.886810628290995107e-01,2.707124122592816651e+00
2.710486097219444446e-01,9.878003420248663291e-01,2.695344346697577720e+00
2.810504100820164219e-01,9.868870077764867466e-01,2.683524888148085097e+00
2.910522104420884548e-01,9.859411148235566191e-01,2.671665948482222497e+00
3.010540108021604877e-01,9.849627198509162129e-01,2.659767734282263429e+00
3.110558111622324651e-01,9.839518814846035522e-01,2.647830457146256755e+00
3.210576115223044980e-01,9.829086602876686563e-01,2.635854333659157778e+00
3.310594118823765308e-01,9.818331187558513307e-01,2.623839585363636040e+00
3.410612122424485082e-01,9.807253213131196246e-01,2.611786438730633986e+00
3.510630126025205411e-01,9.795853343070721753e-01,2.599695125129631634e+00
3.610648129625925740e-01,9.784132260042024409e-01,2.587565880798643470e+00
3.710666133226645513e-01,9.772090665850279301e-01,2.575398946813931556e+00
3.810684136827365842e-01,9.759729281390817635e-01,2.563194569059458860e+00
3.910702140428086171e-01,9.747048846597690108e-01,2.550952998196055699e+00
4.010720144028806500e-01,9.734050120390876915e-01,2.538674489630333042e+00
4.110738147629526273e-01,9.720733880622143275e-01,2.526359303483314722e+00
4.210756151230246602e-01,9.707100924019557153e-01,2.514007704558816947e+00
4.310774154830966931e-01,9.693152066130658051e-01,2.501619962311556478e+00
4.410792158431686705e-01,9.678888141264285760e-01,2.489196350815002567e+00
4.510810162032407034e-01,9.664310002431091284e-01,2.476737148728963334e+00
4.610828165633127362e-01,9.649418521282699945e-01,2.464242639266927881e+00
4.710846169233847136e-01,9.634214588049571093e-01,2.451713110163138865e+00
4.810864172834567465e-01,9.618699111477521102e-01,2.439148853639417691e+00
4.910882176435287794e-01,9.602873018762941859e-01,2.426550166371743700e+00
5.010900180036007567e-01,9.586737255486721399e-01,2.413917349456581984e+00
5.110918183636727896e-01,9.570292785546830050e-01,2.401250708376966525e+00
5.210936187237448225e-01,9.553540591089645373e-01,2.388550552968325746e+00
