1.000000000000000021e-03,1.998900504833208469e+00,5.994503128795843239e+00
1.100180036007201642e-02,1.987958923052504323e+00,5.939867353032910913e+00
2.100360072014403195e-02,1.977117282823074529e+00,5.885849905182251263e+00
3.100540108021604749e-02,1.966374598477373947e+00,5.832443684710002962e+00
4.100720144028806302e-02,1.955729894148227954e+00,5.779641671455184593e+00
5.100900180036008202e-02,1.945182203671307786e+00,5.727436924732845824e+00
6.101080216043209409e-02,1.934730570488577772e+00,5.675822582447104914e+00
7.101260252050410615e-02,1.924374047552702915e+00,5.624791860213971262e+00
8.101440288057612515e-02,1.914111697232407261e+00,5.574338050493842900e+00
9.101620324064814416e-02,1.903942591218775071e+00,5.524454521733573209e+00
1.010180036007201632e-01,1.893865810432484587e+00,5.475134717518012728e+00
1.110198039607921683e-01,1.883880444931962828e+00,5.426372155730893709e+00
1.210216043208641873e-01,1.873985593822458551e+00,5.378160427724998804e+00
1.310234046809362063e-01,1.864180365166014930e+00,5.330493197501470881e+00
1.410252050410082114e-01,1.854463875892342850e+00,5.283364200898187590e+00
1.510270054010802443e-01,1.844835251710578383e+00,5.236767244787096764e+00
1.610288057611522494e-01,1.835293627021919338e+00,5.190696206280415836e+00
1.710306061212242545e-01,1.825838144833130894e+00,5.145145031945586922e+00
1.810324064812962874e-01,1.816467956670912542e+00,5.100107737028908517e+00
1.910342068413682926e-01,1.807182222497117241e+00,5.055578404687743443e+00
2.010360072014403254e-01,1.797980110624813221e+00,5.011551185231202687e+00
2.110378075615123306e-01,1.788860797635183353e+00,4.968020295369214523e+00
2.210396079215843357e-01,1.779823468295247402e+00,4.924980017469897220e+00
2.310414082816563686e-01,1.770867315476408965e+00,4.882424698825131415e+00
2.410432086417283737e-01,1.761991540073807982e+00,4.840348750924251320e+00
2.510450090018003788e-01,1.753195350926477492e+00,4.798746648735756182e+00
2.610468093618724117e-01,1.744477964738296638e+00,4.757612929996973605e+00
2.710486097219444446e-01,1.735838605999726836e+00,4.716942194511558384e+00
2.810504100820164219e-01,1.727276506910331078e+00,4.676729103454769998e+00
2.910522104420884548e-01,1.718790907302060411e+00,4.636968378686425751e+00
3.010540108021604877e-01,1.710381054563305803e+00,4.597654802071452274e+00
3.110558111622324651e-01,1.702046203563706950e+00,4.558783214807955453e+00
3.210576115223044980e-01,1.693785616579705167e+00,4.520348516762705771e+00
