# Trained_Coeffs, Scaled_Trained_Coeffs
7.074590325355529785e-01,1.218800306320190430e+00
8.772959709167480469e-01,6.787648200988769531e-01
8.727218508720397949e-01,5.614072084426879883e-01
3.637964963912963867e+00,5.714043378829956055e-01
1.299715042114257812e-02,1.930954284034669399e-03
2.505131006240844727e+00,2.855854332447052002e-01
1.567448861896991730e-02,1.913744024932384491e-02
