# Trained_Coeffs, Unscaled, Sparsity_Mask
1.083474040031433105e+00,5.673056807530006296e+00,0.000000000000000000e+00
4.726137518882751465e-01,9.026257774347067053e-02,1.000000000000000000e+00
4.494565129280090332e-01,1.639420771882448002e-02,2.000000000000000000e+00
2.086958646774291992e+00,7.502004811665053239e+03,3.000000000000000000e+00
3.880461156368255615e-01,2.664085832352821512e+02,4.000000000000000000e+00
