# Trained_Coeffs, Scaled_Trained_Coeffs
7.547695040702819824e-01,1.416222572326660156e+00
8.878306746482849121e-01,7.406982779502868652e-01
8.604133725166320801e-01,5.649369955062866211e-01
4.212810039520263672e+00,7.187087535858154297e-01
-3.892364620696753263e-04,-6.159085751278325915e-05
3.040875911712646484e+00,2.920217216014862061e-01
8.118076622486114502e-02,8.693125098943710327e-03
