# Trained_Coeffs, Scaled_Trained_Coeffs
9.818388819694519043e-01,1.385167956352233887e+00
9.086583256721496582e-01,1.319358110427856445e+00
7.460019588470458984e-01,9.314543008804321289e-01
1.576043963432312012e-01,1.475636363029479980e+00
3.231900185346603394e-02,1.687041968107223511e-01
1.278450489044189453e-01,5.055526494979858398e-01
1.328444806858897209e-03,4.559994209557771683e-03
