# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.551630645990371704e-01,3.693271160125732422e+00,0.000000000000000000e+00
1.691702246665954590e+00,1.112462639808654785e+00,1.000000000000000000e+00
1.645624339580535889e-01,8.387558162212371826e-02,2.000000000000000000e+00
7.828820943832397461e-01,6.276564407348632812e+01,3.000000000000000000e+00
1.192455649375915527e+00,5.582153320312500000e+01,4.000000000000000000e+00
2.326951771974563599e-01,8.512331962585449219e+00,5.000000000000000000e+00
7.230525612831115723e-01,2.213142585754394531e+01,6.000000000000000000e+00
