# Trained_Coeffs, Scaled_Trained_Coeffs
1.591194272041320801e-01,1.449025869369506836e+00
1.695598840713500977e+00,6.643736958503723145e-01
1.606824547052383423e-01,6.006717309355735779e-02
7.868818044662475586e-01,8.480718231201171875e+01
1.196457386016845703e+00,7.529294586181640625e+01
2.286953628063201904e-01,1.124646472930908203e+01
7.270511984825134277e-01,2.991589736938476562e+01
