# Trained_Coeffs, Unscaled, Sparsity_Mask
9.795929789543151855e-01,1.025827368730339195e+01,0.000000000000000000e+00
4.294609427452087402e-01,4.101049914168324040e-02,1.000000000000000000e+00
4.458759129047393799e-01,4.065900772780448903e-03,2.000000000000000000e+00
1.417627334594726562e+00,1.019190974551949512e+04,3.000000000000000000e+00
1.870148926973342896e-01,1.283929167172083226e+02,4.000000000000000000e+00
