# Trained_Coeffs, Scaled_Trained_Coeffs
1.956076502799987793e+00,5.647947788238525391e-01
5.325888097286224365e-02,2.699021399021148682e-01
2.513573877513408661e-02,6.697968840599060059e-01
2.156380265951156616e-01,1.393167022615671158e-02
1.116013646125793457e+00,8.475285768508911133e-02
3.812749385833740234e-01,5.309048667550086975e-02
7.779551744461059570e-01,3.189282119274139404e-01
