# Trained_Coeffs, Sparsity_Mask
8.147961646318435669e-02,0.000000000000000000e+00
3.220060169696807861e-01,1.000000000000000000e+00
8.508934080600738525e-02,2.000000000000000000e+00
1.011176109313964844e+00,3.000000000000000000e+00
1.132647544145584106e-01,4.000000000000000000e+00
