# Time, Target_Strain, Stress, Prediction_Strain
6.317270294058811686e+00,2.593901354014965799e-02,5.394479856699554814e-03,2.645435184240341187e-02
1.910382121224244756e+01,2.326069058852464622e-02,1.316670558230286642e-02,1.987947523593902588e-02
1.564713160232046363e+01,2.521592785020720928e-02,3.885322643836069609e-03,2.229328453540802002e-02
1.333467026605321060e+01,3.357499997863538921e-02,5.211328970513245951e-02,3.513966500759124756e-02
1.272263814762952583e+00,1.730853817465796973e-01,7.512350202518671693e-01,1.689184606075286865e-01
2.244457767553510674e+00,1.026754765478309628e-01,3.482100331077354616e-01,9.635003656148910522e-02
5.829172918583716445e+00,1.039131200963105961e-02,-7.523794077132461844e-02,1.150140166282653809e-02
7.641534484896979507e+00,5.197228708606721481e-02,1.279216702126019511e-01,5.116000026464462280e-02
6.673341330266053362e+00,3.630934399021096270e-02,5.699284643756278440e-02,3.640131652355194092e-02
1.758751870974194986e+01,1.116551582435271195e-02,-5.416974361187711084e-02,1.003142446279525757e-02
4.308869617923584805e+00,-1.122097756677170599e-02,-2.134399204437430198e-01,-1.140100508928298950e-02
1.251850744148829797e+01,2.233648989843917132e-02,-3.821933274683334252e-03,2.586659789085388184e-02
5.297066763352670016e+00,-4.522459592515071236e-03,-1.574248556615582550e-01,-3.032527863979339600e-03
7.193445091018203286e+00,4.749513866863086520e-02,1.097753780396546058e-01,4.704735428094863892e-02
1.294259204640928118e+01,2.869080516720923235e-02,2.838757538659941390e-02,3.131319582462310791e-02
5.309069157831565633e+00,-4.243300306751962570e-03,-1.558099078375320135e-01,-2.755038440227508545e-03
1.760361190238047602e+00,1.405447395633716567e-01,5.578891008287603093e-01,1.346164643764495850e-01
9.653935959191837668e+00,2.342161392650182750e-02,-2.353005190188309573e-02,2.479984611272811890e-02
1.467893844768953748e+01,3.594479032634817495e-02,5.836910780562670070e-02,3.435654193162918091e-02
2.640536785357071370e+00,7.122832653987556939e-02,1.819144824638964930e-01,6.538572162389755249e-02
2.128434620924184895e+00,1.119775768140303662e-01,3.986531905752239702e-01,1.056395396590232849e-01
5.593125827165432717e+00,3.241279839271304919e-03,-1.138152572445258887e-01,4.583403468132019043e-03
1.392678839367873600e+01,3.766520639408266202e-02,7.022092280271115261e-02,3.782954066991806030e-02
1.115023447089417807e+01,7.473138764429010372e-03,-8.861373608224820675e-02,1.108514517545700073e-02
2.120523024604921147e-01,2.027035427227641962e-01,9.925224684522739871e-01,2.097702026367187500e-01
3.512710784156831689e+00,1.405866892371959720e-02,-1.032415395649297352e-01,1.078610867261886597e-02
8.989803464692938562e+00,3.772806010108314956e-02,4.687391377801983228e-02,3.755857795476913452e-02
4.552918305661131981e+00,-1.310329885205163691e-02,-2.168524471424315703e-01,-1.252723485231399536e-02
7.057417953590717552e+00,4.513946533600476929e-02,9.906847808167541791e-02,4.482304304838180542e-02
1.193039011202240474e+01,1.373536917174927874e-02,-4.978601690271063085e-02,1.761519163846969604e-02
1.511502544708941720e+01,3.187264848678117435e-02,3.696982021639540206e-02,2.939043194055557251e-02
1.749950115023004571e+01,1.098282990783955304e-02,-5.575789522623968847e-02,9.876422584056854248e-03
1.715543250850170054e+01,1.111085952073831429e-02,-5.784784780652068442e-02,9.911037981510162354e-03
4.600927883576715338e+00,-1.316810504210136346e-02,-2.159987431852077588e-01,-1.246754080057144165e-02
3.856779425885177304e+00,-4.841093997588474807e-04,-1.700274667920535776e-01,-2.406843006610870361e-03
8.629731630326064717e+00,4.463313290208764661e-02,8.272517376598316485e-02,4.391825944185256958e-02
7.141434714942988649e+00,4.664660282403126912e-02,1.059589957038979680e-01,4.624813050031661987e-02
1.127425921384276819e+01,7.864175083407476397e-03,-8.527549500043332675e-02,1.153013855218887329e-02
1.705941335267053560e+01,1.139105367196791008e-02,-5.721415443424825858e-02,1.011186838150024414e-02
3.624733132626525300e+00,8.738652870622032331e-03,-1.281646029524147468e-01,5.893126130104064941e-03
1.261052579915983252e+01,2.375841317597399138e-02,3.500317022434535751e-03,2.713524550199508667e-02
1.984396887177435431e+01,2.920414564649903566e-02,4.225158670540532513e-02,2.627482265233993530e-02
1.904389923984797006e+00,1.296231471994215290e-01,4.961545665924251836e-01,1.234509572386741638e-01
1.829165918583716888e+01,1.530461174058789231e-02,-2.894231832772917873e-02,1.328674703836441040e-02
1.685937344468893784e+01,1.231300128245510495e-02,-5.417396292889559845e-02,1.080751419067382812e-02
1.993998802760552280e+01,2.969200106084057822e-02,4.447478469770264203e-02,2.703042328357696533e-02
7.549516127225444961e+00,5.147650116213753346e-02,1.263666842893694520e-01,5.072789639234542847e-02
2.852579087817563419e+00,5.527197150190857333e-02,9.991198589188818313e-02,4.990550130605697632e-02
5.485104276855370387e+00,2.155313821977644650e-04,-1.305385961177714937e-01,1.634776592254638672e-03
1.659932156431286288e+01,1.415852111333598673e-02,-4.686492489951901708e-02,1.227343827486038208e-02
5.641225405081016220e-01,2.005236497464980838e-01,9.477985354437279408e-01,2.027126550674438477e-01
1.937587548709742080e+01,2.580772684507642856e-02,2.592679850663103663e-02,2.230028808116912842e-02
6.321271092218443854e+00,2.606330605073792217e-02,6.023563574646858751e-03,2.657371014356613159e-02
1.495499352070414112e+01,3.356955689813034827e-02,4.572443853387696266e-02,3.137642145156860352e-02
4.032814544908981169e+00,-5.807976526488900504e-03,-1.928777610955909050e-01,-7.024288177490234375e-03
1.938387708341668159e+01,2.587767737068175089e-02,2.627219191849262600e-02,2.237092703580856323e-02
7.045415559111821935e+00,4.491071427036591457e-02,9.801214584649585448e-02,4.460626095533370972e-02
1.771954504900980254e+01,1.159545082464624732e-02,-5.104063482978794114e-02,1.038049906492233276e-02
1.473494962192438429e+01,3.552708088332717784e-02,5.609693950943072521e-02,3.380869328975677490e-02
1.184637335067013453e+01,1.268821740474923576e-02,-5.566113740265045406e-02,1.655440032482147217e-02
1.869173900180036085e+01,1.909487533205528331e-02,-8.408133254621103642e-03,1.631547510623931885e-02
7.441494576915382630e+00,5.061301610856189237e-02,1.231105678871632220e-01,4.994771629571914673e-02
8.841773932786557211e+00,4.072882677597805534e-02,6.226513159825183136e-02,4.030055552721023560e-02
2.340476923384676944e+00,9.496177109572431774e-02,3.068318998495953021e-01,8.869450539350509644e-02
8.197645429085817170e+00,5.043748681409959689e-02,1.148532856845094485e-01,4.945766180753707886e-02
5.505108267653530341e+00,7.610859739133890578e-04,-1.275017723535687431e-01,2.167813479900360107e-03
1.861172303860772104e+01,1.829467984870081221e-02,-1.265853066416148739e-02,1.566424220800399780e-02
1.349870299059811884e+01,3.515679413396377573e-02,5.948809552719026145e-02,3.630338609218597412e-02
1.200640527705541061e+01,1.473781223438008769e-02,-4.423945529060940851e-02,1.862124353647232056e-02
1.955991220244048634e+01,2.732341364410806328e-02,3.333879583656101930e-02,2.390854805707931519e-02
9.882071454290858314e-01,1.874380130194004124e-01,8.450059466126309538e-01,1.852197051048278809e-01
1.214643321264252762e+01,1.669861891796037279e-02,-3.356568033783983301e-02,2.055933326482772827e-02
1.601520503300660181e+01,2.042767058905792243e-02,-1.888397426074834781e-02,1.770850270986557007e-02
1.560312282256451333e+01,2.579701005839191152e-02,6.706894049800767379e-03,2.287676185369491577e-02
1.611522498699740069e+01,1.919729689375992976e-02,-2.457902403107581346e-02,1.659143716096878052e-02
8.353676557311462858e+00,4.873729058025277894e-02,1.050709560719447072e-01,4.780548065900802612e-02
1.513502943788757804e+01,3.164693621670516821e-02,3.581755287647773317e-02,2.913286536931991577e-02
8.141634254850970365e+00,5.092351305188425048e-02,1.177788688502370562e-01,4.993840306997299194e-02
1.767553626925385046e+01,1.143186660716494218e-02,-5.218011012624988038e-02,1.024902611970901489e-02
1.907181482696539376e+01,2.294422843183974159e-02,1.155807805787334788e-02,1.959512382745742798e-02
8.697745199039808028e+00,4.344114131476539686e-02,7.641699972899061721e-02,4.280691593885421753e-02
1.028206127025405081e+01,1.244099216475019754e-02,-7.353265828025502826e-02,1.520298421382904053e-02
1.902780604720944169e+01,2.250520920414877946e-02,9.318346894163973687e-03,1.920517534017562866e-02
2.268462556511302353e+00,1.007464867745852810e-01,3.378250864072535609e-01,9.443160146474838257e-02
4.720951828365672398e+00,-1.291349031018040883e-02,-2.118139255378522212e-01,-1.194062083959579468e-02
8.233652612522504910e+00,5.008942307406949457e-02,1.128037178404623780e-01,4.911620169878005981e-02
2.552519225845168993e+00,7.808923516854066049e-02,2.176637307920238629e-01,7.208793610334396362e-02
1.055011474694939011e+01,9.470109842403040545e-03,-8.553582390935321467e-02,1.262426376342773438e-02
5.649137001400279523e+00,4.880077541037808331e-03,-1.048675335041335116e-01,6.173945963382720947e-03
1.230646513902780548e+01,1.907422312627865546e-02,-2.088245488433113084e-02,2.284717559814453125e-02
4.188845673134626857e+00,-9.305261151809129938e-03,-2.067522186794207850e-01,-9.918689727783203125e-03
1.759552030606121065e+01,1.118631554451610111e-02,-5.400518947528729075e-02,1.004865020513534546e-02
1.117423925985197108e+01,7.528274889519681601e-03,-8.806700863682104252e-02,1.115120202302932739e-02
1.227045795559111774e+01,1.853028323268829380e-02,-2.376545063248689665e-02,2.232965081930160522e-02
1.493098873174634988e+01,3.380574571363070824e-02,4.695773154735437965e-02,3.166065365076065063e-02
2.996607821564313046e+00,4.504236056024860102e-02,4.821365674007910967e-02,4.006199538707733154e-02
6.961398797759551726e+00,4.321833296946570036e-02,9.012597878171729748e-02,4.299902170896530151e-02
1.645529283056611192e+01,1.546481752030565149e-02,-4.130478925985104494e-02,1.335196197032928467e-02
1.948789783556711441e+01,2.675465611064242744e-02,3.057613922015182603e-02,2.328430861234664917e-02
3.384685243048609848e+00,2.079543411081571924e-02,-7.111604690836242915e-02,1.705665141344070435e-02
5.285064368873774399e+00,-4.798145709230261513e-03,-1.590244091303518181e-01,-3.306940197944641113e-03
1.892378529505901241e+01,2.145435317891447591e-02,3.918942422716587340e-03,1.829085499048233032e-02
3.284665289057811854e+00,2.652097115022683527e-02,-4.340930091224699111e-02,2.243635803461074829e-02
1.088227099419884158e+00,1.828473974889241460e-01,8.139896363212625330e-01,1.798481047153472900e-01
4.220852058411682428e+00,-9.881468414240812681e-03,-2.088697943765788489e-01,-1.037615537643432617e-02
4.684944644928985547e+00,-1.305110740956111348e-02,-2.133693146074840119e-01,-1.215393096208572388e-02
6.637334146829365622e+00,3.533921925857735902e-02,5.224871073786923475e-02,3.547219932079315186e-02
1.245049387277455466e+01,2.128378820178983277e-02,-9.286185421990125755e-03,2.490858733654022217e-02
3.920792196439288002e+00,-2.588946341057829503e-03,-1.792265702752063594e-01,-4.253588616847991943e-03
6.561408981796359452e-01,1.986163535903373856e-01,9.297753505498310700e-01,1.997145116329193115e-01
2.968602234446889643e+00,4.698640177348045732e-02,5.798314700628078716e-02,4.192743450403213501e-02
1.035807643528705668e+01,1.147610755239525382e-02,-7.758076721124264330e-02,1.436346024274826050e-02
1.202240846969393928e+01,1.495487436326037312e-02,-4.304714104020243570e-02,1.883781701326370239e-02
8.837773134626925042e+00,4.080722545114295885e-02,6.267073286716395852e-02,4.037258774042129517e-02
5.737154560912181900e+00,7.534373737297372919e-03,-9.051512011827725357e-02,8.743122220039367676e-03
1.189838372674534916e+01,1.332848775802492058e-02,-5.205806291956669579e-02,1.720415055751800537e-02
1.706741494898979639e+01,1.136363485162927844e-02,-5.728751125091413599e-02,1.009184122085571289e-02
1.865573181836367311e+01,1.873318437576793061e-02,-1.032459044223927626e-02,1.602011919021606445e-02
8.477701300260051198e+00,4.705181074074471503e-02,9.574665886766640932e-02,4.619578272104263306e-02
3.220652518503700712e+00,3.038662670748806804e-02,-2.452221407899139727e-02,2.608973532915115356e-02
1.994398882576515319e+01,2.971057303270313588e-02,4.455820535486883921e-02,2.706129848957061768e-02
1.306261599119823913e+01,3.032576841239847942e-02,3.644960363073530829e-02,3.262686729431152344e-02
7.609528099619923935e+00,5.182484886164123727e-02,1.275072141279826599e-01,5.103390663862228394e-02
1.190638532306461350e+01,1.342931662949697902e-02,-5.149381743562364555e-02,1.730616390705108643e-02
1.095419536107221425e+01,7.404573130966929373e-03,-9.121108227796244361e-02,1.091343909502029419e-02
1.647129602320464059e+01,1.531056718895273949e-02,-4.197200479418883301e-02,1.322305947542190552e-02
1.952790581716343254e+01,2.707475114804258620e-02,3.213396757840052131e-02,2.363207936286926270e-02
5.521201460292057828e-01,2.007324937169612800e-01,9.499626722277442203e-01,2.030686736106872559e-01
1.236647711142228445e+01,1.998959027528285359e-02,-1.605671151673776845e-02,2.370930463075637817e-02
1.029006286657331515e+01,1.233505058948386468e-02,-7.398205860781602305e-02,1.511079072952270508e-02
1.304261200040008006e+01,3.006067815687085698e-02,3.514955823757087705e-02,3.241616487503051758e-02
4.784964598919783541e+00,-1.254325185578158974e-02,-2.084378107631400523e-01,-1.144882291555404663e-02
7.337473824764952468e+00,4.949582253987183655e-02,1.185079641119973909e-01,4.891776293516159058e-02
1.299860322064412799e+01,2.946671974953801731e-02,3.222647213135199085e-02,3.194077312946319580e-02
6.053217615523104556e+00,1.754338789221843165e-02,-3.765700827990944161e-02,1.838744431734085083e-02
1.774755063612722594e+01,1.170982838830431083e-02,-5.026694531432903540e-02,1.047179847955703735e-02
1.795159134226845410e+01,1.277140635260171075e-02,-4.356494280302707772e-02,1.130775362253189087e-02
2.368482510502100347e+00,9.271573252427151024e-02,2.948574329706306063e-01,8.647311478853225708e-02
1.055411554510902228e+01,9.435136806907939988e-03,-8.566604761632769238e-02,1.259408891201019287e-02
1.049810437087417547e+01,9.950483986145952642e-03,-8.370965912144499865e-02,1.303935050964355469e-02
3.824773040608121732e+00,6.402964692899248966e-04,-1.650458250079915867e-01,-1.411370933055877686e-03
9.209847363472693615e+00,3.301409843700869873e-02,2.315778042425298278e-02,3.330508619546890259e-02
1.859571984596919236e+01,1.813635778013233946e-02,-1.350412638808845198e-02,1.553633064031600952e-02
8.921789895979195251e+00,3.912937307122232866e-02,5.403015242396525669e-02,3.883533924818038940e-02
5.821171322264452996e+00,1.014018377356823430e-02,-7.657425231540077037e-02,1.125919818878173828e-02
1.078616183836767384e+01,7.900746255906920812e-03,-9.068594012778430358e-02,1.129133254289627075e-02
4.880983754750950254e+00,-1.169756271997751673e-02,-2.019718939135271285e-01,-1.045215874910354614e-02
2.764561528305661042e+00,6.178172207446613884e-02,1.331718415568169667e-01,5.620305985212326050e-02
2.084425841168233706e+00,1.154865967159220963e-01,4.178450005324543803e-01,1.091610565781593323e-01
1.665533273854770968e+01,1.370282322577109912e-02,-4.874610255717474333e-02,1.190461963415145874e-02
8.617729235847169988e+00,4.483685653832247819e-02,8.380967929477310674e-02,4.410884529352188110e-02
1.962792577115423143e+01,2.782876153291874433e-02,3.577146141058081680e-02,2.449033409357070923e-02
1.963192656931386182e+01,2.785747544320582580e-02,3.590899571297895276e-02,2.452430874109268188e-02
5.045016479295858502e+00,-9.502187770792869248e-03,-1.873507569429012920e-01,-8.084513247013092041e-03
6.141235175035006932e+00,2.037051569241138393e-02,-2.303671754787174619e-02,2.110520750284194946e-02
1.592318667533506726e+01,2.159598741222695795e-02,-1.341224536719865142e-02,1.879178732633590698e-02
3.348678059611922553e+00,2.281125848621198826e-02,-6.139988729569038906e-02,1.894602179527282715e-02
1.553110845569113785e+01,2.674333874820433721e-02,1.132786628904808475e-02,2.384042739868164062e-02
1.899579966193238789e+01,2.218354141097783616e-02,7.671327803755904201e-03,1.892254501581192017e-02
1.661132395879175760e+01,1.405831031946480625e-02,-4.728169308079462063e-02,1.219195127487182617e-02
6.537314192838567628e+00,3.253987320313911358e-02,3.845652208903597991e-02,3.278901427984237671e-02
1.855171106621324384e+01,1.770457346056697467e-02,-1.581852113626497358e-02,1.518870890140533447e-02
1.150630550710141975e+01,9.268373890821246519e-03,-7.581819456108228328e-02,1.302569359540939331e-02
4.544916709341867644e+00,-1.308300204854312421e-02,-2.169477083919979232e-01,-1.252861320972442627e-02
8.169639841968393768e+00,5.068904379145278138e-02,1.163566898514946102e-01,4.970582574605941772e-02
9.725950326065213147e+00,2.194867930842092640e-02,-3.049984800642622021e-02,2.350674569606781006e-02
2.680544766953390834e+00,6.814984510955174324e-02,1.659688097635337867e-01,6.238754838705062866e-02
7.293465045009001280e+00,4.893978341038290880e-02,1.161286971034087567e-01,4.840048402547836304e-02
1.014603413282656597e+01,1.439276189895827285e-02,-6.508242927077116657e-02,1.690342277288436890e-02
1.651530480296059267e+01,1.489783489505247527e-02,-4.374437034495726184e-02,1.288007944822311401e-02
1.652339639927985715e+00,1.484184288492527148e-01,6.031914757547564010e-01,1.427468955516815186e-01
1.169434302060412101e+01,1.098223851161744813e-02,-6.547052792373518615e-02,1.480659097433090210e-02
1.875975257051410239e+01,1.978337385962647410e-02,-4.780590471004289750e-03,1.688262075185775757e-02
9.833971876375274590e+00,1.982041113971833024e-02,-4.045872072655960772e-02,2.164247632026672363e-02
1.206241645129025741e+01,1.550594855813569595e-02,-4.003276524783504903e-02,1.938542723655700684e-02
1.888777811162232467e+01,2.108787817100371553e-02,2.023154012247205518e-03,1.797766238451004028e-02
1.104230292058411722e+00,1.820644136266043323e-01,8.088151815799684563e-01,1.789499819278717041e-01
1.123425123224644828e+01,7.709486876445459380e-03,-8.649010942035514904e-02,1.135866343975067139e-02
1.016603812362472503e+01,1.408838185018307376e-02,-6.641898824599364037e-02,1.663808524608612061e-02
1.563512920784156890e+01,2.537452837666620553e-02,4.654242455812502600e-03,2.245190739631652832e-02
3.640736325265053086e+00,8.023863044767320929e-03,-1.314772126693969645e-01,5.240641534328460693e-03
1.632326649129825924e+01,1.681697341852078642e-02,-3.536094695540466931e-02,1.449934393167495728e-02
1.068223108621724426e+00,1.838076316740538396e-01,8.203773015547319858e-01,1.809560656547546387e-01
1.648338841768353769e+00,1.487039438777803257e-01,6.048483843540306548e-01,1.430431902408599854e-01
1.197839968993798720e+01,1.436284547332605799e-02,-4.630617208293667103e-02,1.824607700109481812e-02
1.478695999799959893e+01,3.510848549695183562e-02,5.384534892860932953e-02,3.327190130949020386e-02
1.483096877775555100e+01,3.473213708011019252e-02,5.183885477859247193e-02,3.279799968004226685e-02
1.873174698339667898e+01,1.949918522877824856e-02,-6.274727960247714585e-03,1.664771884679794312e-02
1.897579567113422527e+01,2.198165100212767786e-02,6.635016317497928647e-03,1.874645799398422241e-02
8.845774730946189379e+00,4.065026971841567693e-02,6.185890103524858963e-02,4.022835940122604370e-02
1.728354804960992253e+00,1.429093417318884618e-01,5.714181582338626608e-01,1.370503902435302734e-01
6.541314990998199796e+00,3.265460814524839828e-02,3.902466840982422858e-02,3.289903700351715088e-02
1.788757857171434296e+01,1.239677107457964889e-02,-4.585998112790111436e-02,1.101429760456085205e-02
7.021410770154030700e+00,4.444333554988127988e-02,9.584632389220155979e-02,4.416295140981674194e-02
1.505901427285457039e+01,3.248939974155062860e-02,4.013206792386714294e-02,3.010164946317672729e-02
1.299460242248449759e+01,2.941201742910970474e-02,3.195657029272513938e-02,3.189677745103836060e-02
4.792966195239047877e+00,-1.248589295526780774e-02,-2.079621202609664987e-01,-1.137741655111312866e-02
5.669140992198439477e+00,5.475407409903487732e-03,-1.016340361921262148e-01,6.750859320163726807e-03
1.802760650730145997e+01,1.326214579489715106e-02,-4.063070552748177661e-02,1.169113069772720337e-02
1.819964082816563433e+01,1.453894591134458070e-02,-3.324894246419211191e-02,1.268740743398666382e-02
3.696747499499899892e+00,5.612804580160057899e-03,-1.425780087939263474e-01,3.049507737159729004e-03
1.548709967593518755e+01,2.731714337753771149e-02,1.414547096789031504e-02,2.443312108516693115e-02
5.401177515503100546e-01,2.009320312979293588e-01,9.520831025076346155e-01,2.034165859222412109e-01
1.545909408881776415e+01,2.767989407323767637e-02,1.593289577654383171e-02,2.481114119291305542e-02
1.761952509501900366e+01,1.125284393924930182e-02,-5.349174281299017009e-02,1.010344922542572021e-02
1.466293525505101059e+01,3.605763090958341577e-02,5.898809360445137623e-02,3.450700640678405762e-02
1.517903821764352834e+01,3.114093800705464155e-02,3.324358025028870817e-02,2.856058627367019653e-02
9.097825015003000004e+00,3.544076995601780355e-02,3.530062247887837124e-02,3.548724204301834106e-02
1.848769829565913270e+01,1.708744909805481882e-02,-1.914852595303634733e-02,1.469532400369644165e-02
3.608729939987997515e+00,9.464864221639446296e-03,-1.247896450992285050e-01,6.557412445545196533e-03
2.272463354670934077e+00,1.004249663812476767e-01,3.360965951895682480e-01,9.411218017339706421e-02
1.715943330666133093e+01,1.110150346692584389e-02,-5.786257881204100867e-02,9.904526174068450928e-03
1.745149157231446324e+01,1.091938527735036857e-02,-5.644897933030593173e-02,9.819075465202331543e-03
1.324665270654130822e+01,3.260250012150722743e-02,4.748462574787159357e-02,3.440188616514205933e-02
6.001207239447889030e+00,1.587089819644593724e-02,-4.636669395298562840e-02,1.677882671356201172e-02
5.697146579315862880e+00,6.316988599521011771e-03,-9.707755918675564644e-02,7.565699517726898193e-03
1.071414747149429836e+01,8.272052174810029523e-03,-8.966277102867270532e-02,1.160018891096115112e-02
1.753950913182636384e+01,1.105531975414969503e-02,-5.508689028992004577e-02,9.938977658748626709e-03
1.926385313862772719e+01,2.479537216593430404e-02,2.089647900975812739e-02,2.130559086799621582e-02
1.728745884776955322e+01,1.090033534440049134e-02,-5.784321284825724718e-02,9.773336350917816162e-03
6.625331752350470005e+00,3.501122863967259802e-02,5.064046693843579638e-02,3.515794873237609863e-02
7.685543264652930695e+00,5.213158371630416399e-02,1.282730096537232634e-01,5.129145830869674683e-02
1.416683628325665190e+01,3.795672254978671445e-02,7.055632445872626890e-02,3.758285194635391235e-02
1.093819216843368736e+01,7.429547735998576208e-03,-9.127231287638162827e-02,1.092852652072906494e-02
4.456899149829965268e+00,-1.267737115821027105e-02,-2.170880671900202175e-01,-1.237569004297256470e-02
3.304669279855971364e+00,2.534463102836159720e-02,-4.912890320976433939e-02,2.132781594991683960e-02
8.501706089217844209e+00,4.669438042490198226e-02,9.379986283257420177e-02,4.585706442594528198e-02
1.865973261652330351e+01,1.877325358231629604e-02,-1.011190142344174474e-02,1.605278253555297852e-02
2.536516033206641652e+00,7.934803154580599704e-02,2.242544843274998645e-01,7.332061976194381714e-02
1.203041006601320184e+01,1.506414264178501661e-02,-4.244802387493370327e-02,1.894662529230117798e-02
1.812371566313262683e+00,1.366507448441225681e-01,5.357413178150958188e-01,1.306217014789581299e-01
1.279056171634326766e+01,2.648975079774512631e-02,1.738139302541453005e-02,2.949046343564987183e-02
1.640337245449089876e+00,1.492735793259848953e-01,6.081572599515966404e-01,1.436347365379333496e-01
1.208642124024804865e+01,1.584205275359551468e-02,-3.820272857161037539e-02,1.971777528524398804e-02
1.321464632126425265e+01,3.222915369476098135e-02,4.569269659392642680e-02,3.411521762609481812e-02
1.277855932186437293e+01,2.631107120824444090e-02,1.648073285326198331e-02,2.933964133262634277e-02
1.360672454090818206e+01,3.602006154863385268e-02,6.339390023079012615e-02,3.690668195486068726e-02
1.920784196439287683e+01,2.426854528326854998e-02,1.825658656671903801e-02,2.080640941858291626e-02
8.637733226645329054e+00,4.449618133945321130e-02,8.199722136011985962e-02,4.379021376371383667e-02
1.830366158031606361e+01,1.540820590792368883e-02,-2.836496164354000010e-02,1.336807757616043091e-02
1.484306117223444854e+00,1.599780428781589214e-01,6.711971616204861490e-01,1.548440158367156982e-01
1.723544847169434036e+01,1.095908815067098141e-02,-5.796554824549103591e-02,9.808622300624847412e-03
9.982001408281655941e+00,1.709663714154163738e-02,-5.297852439671033725e-02,1.926205307245254517e-02
1.806761448889777810e+01,1.353935213680734773e-02,-3.900117993594773291e-02,1.190737634897232056e-02
5.953197661532306562e+00,1.433046251446579156e-02,-5.442979706908237375e-02,1.529646664857864380e-02
8.221650218043608405e+00,5.020848906874791906e-02,1.135012877270829973e-01,4.923280328512191772e-02
6.205247945589117187e+00,2.241400364315054849e-02,-1.254719950372752343e-02,2.306870371103286743e-02
1.004201338067613491e+01,1.606605346476885909e-02,-5.763614216460598988e-02,1.836263388395309448e-02
6.273261514302860498e+00,2.456383657346433713e-02,-1.581893241598181579e-03,2.513373643159866333e-02
1.639128006001200077e+01,1.610317568718899750e-02,-3.851856629212838112e-02,1.388979703187942505e-02
4.180844076815362520e+00,-9.153736219188080003e-03,-2.061844510538497488e-01,-9.797148406505584717e-03
1.144629353470694078e+01,8.825526518836890322e-03,-7.863978143009325850e-02,1.255991309881210327e-02
1.312662876175235027e+01,3.115210086960734648e-02,4.048296836625352862e-02,3.327841311693191528e-02
1.276655692738547643e+01,2.613179356415917809e-02,1.557600280537551479e-02,2.918786555528640747e-02
1.138628156231246180e+01,8.437020135864226056e-03,-8.120648745746063268e-02,1.214810460805892944e-02
3.201638527705541470e-02,2.006023413114566556e-01,9.998291672681290931e-01,2.108795046806335449e-01
7.369480210042008039e+00,4.986921265873217601e-02,1.200772991110252014e-01,4.926361888647079468e-02
1.507101666733346690e+01,3.235919443685797425e-02,3.946273537506663626e-02,2.995056658983230591e-02
6.845375651130225947e+00,4.063069099621058333e-02,7.786872912450705508e-02,4.053320735692977905e-02
7.421490586117223565e+00,5.041983947054928805e-02,1.223372144563716207e-01,4.977079480886459351e-02
1.548309887777555538e+01,2.736908887056355155e-02,1.440113314401952373e-02,2.448711544275283813e-02
6.089224798959791407e+00,1.870127484125277961e-02,-3.165372372259510347e-02,1.950074732303619385e-02
1.551510526305261095e+01,2.695247448335585938e-02,1.235342522664240397e-02,2.405569702386856079e-02
7.157437907581516434e+00,4.691466798856208653e-02,1.071702216650329414e-01,4.650092869997024536e-02
1.774354983796759200e+01,1.169300528764272151e-02,-5.037975004028406867e-02,1.045841723680496216e-02
1.528705976795358978e+01,2.984956303874269912e-02,2.672752436196322925e-02,2.712961286306381226e-02
1.039408361872374442e+01,1.105208738251312051e-02,-7.932329905531240732e-02,1.399483531713485718e-02
2.860580684136827312e+00,5.468925873115584868e-02,9.694817110972095420e-02,4.934304207563400269e-02
1.897979646929385922e+01,2.202207600140587695e-02,6.842679112210601003e-03,1.878163963556289673e-02
1.981996408281656485e+01,2.906982042659872478e-02,4.163056878166620373e-02,2.608207613229751587e-02
5.645136203240648243e+00,4.761618760044661336e-03,-1.055119804013263246e-01,6.059110164642333984e-03
3.148638151630326121e+00,3.491345906890894191e-02,-2.237614934698006243e-03,3.038655221462249756e-02
3.352678857771554277e+00,2.258472424566582148e-02,-6.249394195521837392e-02,1.873341947793960571e-02
5.461099487897579152e+00,-4.295199198542931640e-04,-1.341428095186609493e-01,1.003615558147430420e-03
6.521401000200039988e-01,1.987104409520303039e-01,9.306109492197821575e-01,1.998546719551086426e-01
1.441488576915383035e+01,3.741054276879107743e-02,6.671460096108114413e-02,3.645401448011398315e-02
1.206641724944988958e+01,1.556169057943396217e-02,-3.972882770669587671e-02,1.944063603878021240e-02
1.964792976195239049e+01,2.797117358966594303e-02,3.645280674838740492e-02,2.465986460447311401e-02
1.595919385877175500e+01,2.113527315311819477e-02,-1.557698393535439201e-02,1.836196333169937134e-02
5.501107469493898172e+00,6.514061579068197716e-04,-1.281114878802427637e-01,2.060711383819580078e-03
1.680435227045409263e-01,2.023921440931789328e-01,9.953002031131559235e-01,2.101801037788391113e-01
1.807961688337667638e+01,1.362495115807532686e-02,-3.850145037199248499e-02,1.197408884763717651e-02
7.413488989797959228e+00,5.033966936848566220e-02,1.220129574732463779e-01,4.969719797372817993e-02
2.480594858971794381e-01,2.028609975841911828e-01,9.897759221599020663e-01,2.093619704246520996e-01
3.196647729545909478e+00,3.187508943250338955e-02,-1.721405430751386800e-02,2.750050276517868042e-02
1.396288557711542477e+00,1.656387403133191272e-01,7.053070195091900585e-01,1.608626544475555420e-01
2.200448987797559486e+00,1.062096999413204845e-01,3.673032626511932297e-01,9.987185150384902954e-02
