# Trained_Coeffs, Scaled_Trained_Coeffs
2.016486644744873047e+00,1.158039808273315430e+00
2.869695425033569336e-01,7.352985739707946777e-01
7.955107837915420532e-02,5.170891284942626953e-01
-8.748627733439207077e-04,-1.033920925692655146e-04
7.312162518501281738e-01,7.261620461940765381e-02
2.726214528083801270e-01,6.291773915290832520e-02
5.623854994773864746e-01,4.803698956966400146e-01
