# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.018014192581176758e+00,1.158917069435119629e+00,0.000000000000000000e+00
2.872760891914367676e-01,7.360840439796447754e-01,1.000000000000000000e+00
7.955081760883331299e-02,5.170874595642089844e-01,2.000000000000000000e+00
7.306346297264099121e-01,7.250346243381500244e-02,4.000000000000000000e+00
2.733210623264312744e-01,6.326491385698318481e-02,5.000000000000000000e+00
5.622395277023315430e-01,4.809505641460418701e-01,6.000000000000000000e+00
