# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.017050087451934814e-01,2.807843089103698730e-01,0.000000000000000000e+00
5.810896158218383789e-01,8.066359162330627441e-01,1.000000000000000000e+00
8.639556169509887695e-02,1.478622555732727051e-01,2.000000000000000000e+00
5.171988606452941895e-01,6.050655245780944824e-01,3.000000000000000000e+00
1.335822105407714844e+00,1.170530438423156738e+00,4.000000000000000000e+00
4.941236972808837891e-01,4.340378344058990479e-01,5.000000000000000000e+00
1.459774672985076904e-01,1.376297324895858765e-01,6.000000000000000000e+00
