# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.493785917758941650e-01,3.629799187183380127e-01,0.000000000000000000e+00
1.528234630823135376e-01,1.440960168838500977e-01,2.000000000000000000e+00
3.787175714969635010e-01,5.045384764671325684e-01,3.000000000000000000e+00
9.825695753097534180e-01,1.023188233375549316e+00,4.000000000000000000e+00
1.460534632205963135e-01,1.342045217752456665e-01,6.000000000000000000e+00
