# Time, Strain, Stress
1.000000000000000036e-10,7.000000000000000000e+00,1.050000000000000065e-02
1.000200139987997673e-03,6.999953923499114161e+00,1.049187405562165831e-02
2.000400179975995313e-03,6.999815695106734736e+00,1.048362803758141198e-02
3.000600219963992735e-03,6.999585318098380249e+00,1.047526201564576327e-02
4.000800259951990158e-03,6.999262797933146985e+00,1.046677606270750467e-02
5.001000299939988014e-03,6.998848142253553561e+00,1.045817025478335341e-02
6.001200339927985003e-03,6.998341360885323326e+00,1.044944467101144303e-02
7.001400379915982859e-03,6.997742465837112569e+00,1.044059939364875081e-02
8.001600419903980715e-03,6.997051471300168579e+00,1.043163450806839330e-02
9.001800459891977704e-03,6.996268393647928185e+00,1.042255010275693929e-02
1.000200049987997643e-02,6.995393251435557680e+00,1.041334626931150406e-02
1.100220053986797342e-02,6.994426065399426129e+00,1.040402310243687158e-02
1.200240057985597041e-02,6.993366858456528057e+00,1.039458069994242048e-02
1.300260061984396913e-02,6.992215655703825306e+00,1.038501916273908490e-02
1.400280065983196612e-02,6.990972484417556032e+00,1.037533859483612264e-02
1.500300069981996484e-02,6.989637374052442453e+00,1.036553910333785390e-02
1.600320073980796357e-02,6.988210356240882604e+00,1.035562079844028725e-02
1.700340077979596229e-02,6.986691464792043504e+00,1.034558379342770396e-02
1.800360081978395754e-02,6.985080735690912590e+00,1.033542820466908096e-02
1.900380085977195627e-02,6.983378207097283408e+00,1.032515415161449832e-02
2.000400089975995499e-02,6.981583919344675593e+00,1.031476175679143029e-02
2.100420093974795024e-02,6.979697914939202441e+00,1.030425114580091513e-02
2.200440097973594897e-02,6.977720238558365651e+00,1.029362244731372306e-02
2.300460101972394769e-02,6.975650937049803879e+00,1.028287579306640109e-02
2.400480105971194295e-02,6.973490059429961363e+00,1.027201131785714788e-02
2.500500109969994167e-02,6.971237656882712130e+00,1.026102915954176312e-02
2.600520113968794039e-02,6.968893782757914934e+00,1.024992945902935236e-02
2.700540117967593912e-02,6.966458492569910455e+00,1.023871236027809779e-02
2.800560121966393437e-02,6.963931843995948334e+00,1.022737801029078610e-02
2.900580125965193309e-02,6.961313896874568918e+00,1.021592655911038490e-02
3.000600129963993182e-02,6.958604713203913938e+00,1.020435815981547006e-02
3.100620133962792707e-02,6.955804357139974137e+00,1.019267296851556794e-02
3.200640137961592580e-02,6.952912894994784487e+00,1.018087114434642997e-02
3.300660141960392452e-02,6.949930395234551916e+00,1.016895284946522232e-02
3.400680145959192324e-02,6.946856928477725290e+00,1.015691824904561835e-02
3.500700149957992197e-02,6.943692567493004120e+00,1.014476751127281126e-02
3.600720153956791375e-02,6.940437387197285979e+00,1.013250080733846432e-02
3.700740157955591247e-02,6.937091464653557082e+00,1.012011831143552407e-02
3.800760161954391120e-02,6.933654879068715360e+00,1.010762020075302130e-02
3.900780165953190992e-02,6.930127711791340239e+00,1.009500665547073336e-02
4.000800169951990864e-02,6.926510046309396706e+00,1.008227785875377182e-02
4.100820173950790737e-02,6.922801968247883408e+00,1.006943399674711456e-02
4.200840177949589915e-02,6.919003565366422137e+00,1.005647525857003219e-02
4.300860181948389788e-02,6.915114927556771818e+00,1.004340183631041716e-02
4.400880185947189660e-02,6.911136146840312300e+00,1.003021392501906965e-02
4.500900189945989532e-02,6.907067317365433112e+00,1.001691172270387752e-02
4.600920193944789405e-02,6.902908535404891133e+00,1.000349543032389397e-02
4.700940197943589277e-02,6.898659899353093650e+00,9.989965251783392702e-03
4.800960201942388456e-02,6.894321509723319252e+00,9.976321393925752928e-03
4.900980205941188328e-02,6.889893469144899640e+00,9.962564066527356682e-03
5.001000209939988200e-02,6.885375882360306399e+00,9.948693482291354195e-03
5.101020213938788073e-02,6.880768856222220897e+00,9.934709856841311346e-03
5.201040217937587945e-02,6.876072499690506490e+00,9.920613408714876180e-03
5.301060221936387817e-02,6.871286923829146964e+00,9.906404359357266765e-03
5.401080225935187690e-02,6.866412241803111272e+00,9.892082933114727805e-03
5.501100229933986868e-02,6.861448568875172072e+00,9.877649357227917884e-03
5.601120233932786741e-02,6.856396022402648782e+00,9.863103861825133628e-03
