# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
2.429273366928100586e+00,7.039104104042053223e-01,0.000000000000000000e+00
6.572578102350234985e-02,3.446990847587585449e-01,1.000000000000000000e+00
2.507179789245128632e-02,6.614817380905151367e-01,2.000000000000000000e+00
6.593033671379089355e-01,5.393344163894653320e-02,4.000000000000000000e+00
3.215948939323425293e-01,4.833489656448364258e-02,5.000000000000000000e+00
5.908683538436889648e-01,3.928968906402587891e-01,6.000000000000000000e+00
