# Trained_Coeffs, Scaled_Trained_Coeffs
-4.026740043627796695e-06,-5.650577350024832413e-06
7.549708336591720581e-02,6.598795950412750244e-02
7.763362023979425430e-03,7.005065679550170898e-03
2.964856848120689392e-02,2.065534703433513641e-02
2.012917280197143555e+00,1.015867233276367188e+00
1.227109208703041077e-01,6.382360309362411499e-02
1.192896720021963120e-02,2.526230551302433014e-02
