# Time, Strain, Stress
1.180236047209441530e+00,8.547070360079187523e-01,4.765356108740108847e-05
1.181736347269453535e+00,8.573559164784422260e-01,4.754952449054330375e-05
1.183236647329465541e+00,8.599219903848602797e-01,4.744153660881365343e-05
1.184736947389477546e+00,8.624052481003989801e-01,4.732961664761389889e-05
1.186237247449489551e+00,8.648056868200622027e-01,4.721378410235260319e-05
1.187737547509501557e+00,8.671233105456853663e-01,4.709405875748162766e-05
1.189237847569513562e+00,8.693581300704953385e-01,4.697046068553268960e-05
1.190738147629525567e+00,8.715101629631831770e-01,4.684301024615385883e-05
1.192238447689537573e+00,8.735794335514934783e-01,4.671172808514607470e-05
1.193738747749549578e+00,8.755659729053268947e-01,4.657663513349971049e-05
1.195239047809561583e+00,8.774698188193607029e-01,4.643775260643104969e-05
1.196739347869573589e+00,8.792910157951934202e-01,4.629510200241884364e-05
1.198239647929585594e+00,8.810296150230052525e-01,4.614870510224080137e-05
1.199739947989597599e+00,8.826856743627483626e-01,4.599858396801015403e-05
1.201240248049609605e+00,8.842592583248607419e-01,4.584476094221215825e-05
1.202740548109621610e+00,8.857504380505071273e-01,4.568725864674059284e-05
1.204240848169633615e+00,8.871592912913562889e-01,4.552609998193434345e-05
1.205741148229645621e+00,8.884859023888828089e-01,4.536130812561385182e-05
1.207241448289657626e+00,8.897303622532120038e-01,4.519290653211771401e-05
1.208741748349669631e+00,8.908927683414961107e-01,4.502091893133915000e-05
1.210242048409681637e+00,8.919732246358350602e-01,4.484536932776254090e-05
1.211742348469693642e+00,8.929718416207351739e-01,4.466628199949996631e-05
1.213242648529705647e+00,8.938887362601151132e-01,4.448368149732770768e-05
1.214742948589717653e+00,8.947240319738571923e-01,4.429759264372279241e-05
1.216243248649729658e+00,8.954778586139090502e-01,4.410804053189950404e-05
1.217743548709741663e+00,8.961503524399361265e-01,4.391505052484590596e-05
1.219243848769753669e+00,8.967416560945287163e-01,4.371864825436035839e-05
1.220744148829765674e+00,8.972519185779668227e-01,4.351885962008806923e-05
1.222244448889777679e+00,8.976812952225415865e-01,4.331571078855759070e-05
1.223744748949789685e+00,8.980299476664430625e-01,4.310922819221733626e-05
1.225245049009801690e+00,8.982980438272079038e-01,4.289943852847214508e-05
1.226745349069813695e+00,8.984857578747378337e-01,4.268636875871975828e-05
1.228245649129825701e+00,8.985932702038869069e-01,4.247004610738737656e-05
1.229745949189837706e+00,8.986207674066198914e-01,4.225039937352738953e-05
1.231246249249849711e+00,8.985684422437484331e-01,4.202753871909291773e-05
1.232746549309861717e+00,8.984364936162445581e-01,4.180149213768114078e-05
