# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.582486867904663086e-01,1.306300044059753418e+00,0.000000000000000000e+00
8.917675614356994629e-01,6.899614930152893066e-01,1.000000000000000000e+00
8.566054701805114746e-01,5.510398149490356445e-01,2.000000000000000000e+00
4.107499599456787109e+00,6.458767652511596680e-01,3.000000000000000000e+00
2.970970869064331055e+00,2.915080785751342773e-01,5.000000000000000000e+00
1.121488213539123535e-01,2.183174937963485718e-01,6.000000000000000000e+00
