# Trained_Coeffs, Scaled_Trained_Coeffs
1.092991113662719727e+00,6.276893615722656250e-01
1.685792058706283569e-01,4.319484531879425049e-01
8.465049415826797485e-02,5.502358078956604004e-01
2.551691055297851562e+00,1.795873939990997314e-01
3.942746639251708984e+00,2.831336259841918945e-01
2.680006742477416992e+00,2.709159255027770996e-01
2.378906965255737305e+00,3.684475123882293701e-01
