# Trained_Coeffs, Scaled_Trained_Coeffs
1.587396860122680664e-01,2.713717222213745117e-01
6.569052934646606445e-01,7.852614521980285645e-01
-6.496684253215789795e-02,-5.915645137429237366e-02
3.337723612785339355e-01,4.799458086490631104e-01
1.264362692832946777e+00,1.099888205528259277e+00
3.734296858310699463e-01,2.630208432674407959e-01
-2.465691359248012304e-04,-1.505566906416788697e-04
