# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.236614346504211426e+00,1.697281122207641602e+00,0.000000000000000000e+00
1.055445194244384766e+00,1.634263634681701660e+00,1.000000000000000000e+00
7.316230535507202148e-01,1.105516552925109863e+00,2.000000000000000000e+00
2.103438973426818848e-01,1.917702198028564453e+00,3.000000000000000000e+00
4.529083892703056335e-02,2.302069962024688721e-01,4.000000000000000000e+00
1.816543191671371460e-01,6.994689106941223145e-01,5.000000000000000000e+00
