# Trained_Coeffs, Scaled_Trained_Coeffs
1.196972966194152832e+00,1.658758997917175293e+00
1.030816912651062012e+00,1.581057071685791016e+00
7.345069646835327148e-01,1.081252694129943848e+00
2.040621042251586914e-01,1.876065850257873535e+00
4.580166563391685486e-02,2.347598969936370850e-01
1.754845231771469116e-01,6.813903450965881348e-01
2.046348061412572861e-03,6.897233892232179642e-03
