# Trained_Coeffs, Scaled_Trained_Coeffs
1.938100576400756836e+00,2.820978164672851562e+00
6.261457204818725586e-01,5.533294081687927246e-01
1.714249134063720703e+00,1.616351723670959473e+00
8.011081218719482422e-01,5.858559608459472656e-01
6.969620585441589355e-01,2.100417949259281158e-02
2.038609027862548828e+00,5.227465555071830750e-02
1.673498004674911499e-01,6.008740048855543137e-03
