# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.904505491256713867e-01,2.672522962093353271e-01,0.000000000000000000e+00
3.813884556293487549e-01,4.762890040874481201e-01,3.000000000000000000e+00
1.000282764434814453e+00,1.061759710311889648e+00,4.000000000000000000e+00
