# Trained_Coeffs, Unscaled, Sparsity_Mask
1.176255419850349426e-01,3.079429488122529812e-01,0.000000000000000000e+00
1.935073137283325195e-01,4.385928724768370444e+02,3.000000000000000000e+00
1.023667216300964355e+00,8.862461343858300324e+02,4.000000000000000000e+00
