# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.061860680580139160e+00,1.765740752220153809e+00,0.000000000000000000e+00
1.207178950309753418e+00,8.843927979469299316e-01,1.000000000000000000e+00
8.275024294853210449e-01,5.146421790122985840e-01,2.000000000000000000e+00
1.883465170860290527e+00,2.716213166713714600e-01,3.000000000000000000e+00
-5.355471134185791016e+00,-7.943215966224670410e-01,4.000000000000000000e+00
7.662845849990844727e-01,7.111074775457382202e-02,5.000000000000000000e+00
-3.602294206619262695e+00,-2.856200039386749268e-01,6.000000000000000000e+00
