# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.533335089683532715e-01,1.297832250595092773e+00,0.000000000000000000e+00
8.918541669845581055e-01,6.900285482406616211e-01,1.000000000000000000e+00
8.644707798957824707e-01,5.560994148254394531e-01,2.000000000000000000e+00
4.089522361755371094e+00,6.431158185005187988e-01,3.000000000000000000e+00
2.976783752441406250e+00,3.276543021202087402e-01,5.000000000000000000e+00
7.625782489776611328e-02,7.176450639963150024e-02,6.000000000000000000e+00
