# Trained_Coeffs, Scaled_Trained_Coeffs
1.591354906558990479e-01,1.650025606155395508e+00
1.695550322532653809e+00,5.890111923217773438e-01
1.605872362852096558e-01,5.494358018040657043e-02
7.868818640708923340e-01,8.220320892333984375e+01
1.196533799171447754e+00,6.121656417846679688e+01
2.286953926086425781e-01,7.668917655944824219e+00
7.270522713661193848e-01,1.711025428771972656e+01
