# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.551358103752136230e-01,3.999806404113769531e+00,0.000000000000000000e+00
1.691707491874694824e+00,1.051868915557861328e+00,1.000000000000000000e+00
1.643571555614471436e-01,5.843821913003921509e-02,2.000000000000000000e+00
7.828822731971740723e-01,5.088383483886718750e+01,3.000000000000000000e+00
1.192532062530517578e+00,3.795930099487304688e+01,4.000000000000000000e+00
2.326953709125518799e-01,4.854768753051757812e+00,5.000000000000000000e+00
7.230550050735473633e-01,1.058683872222900391e+01,6.000000000000000000e+00
