# Time, Target, Prediction
1.822488236737381229e+01,-4.907678060940346039e-03,-6.236735731363296509e-03
2.206362914182585300e+01,2.220586425514367232e-02,2.013925835490226746e-02
5.153242600617609526e+00,2.240556803323678556e-02,2.454519085586071014e-02
1.071497394368455147e+01,2.593940887926229205e-02,2.562079951167106628e-02
1.697846799858856315e+01,2.792533937686249995e-02,2.692357823252677917e-02
2.911791550869350598e+00,-1.115086614576325241e-01,-1.088985949754714966e-01
1.605151277474407223e+01,2.010847179897119058e-02,1.873771473765373230e-02
1.052644067781787562e+01,1.718469175728644729e-02,1.677000150084495544e-02
1.578442398143294945e+01,1.204574223745505379e-02,1.058449968695640564e-02
1.780591955433675366e+01,8.647431651247627568e-03,7.541354745626449585e-03
2.508539843321182516e+00,-5.470398507837162527e-02,-5.203862860798835754e-02
1.239606223099574578e+01,1.968260481645272078e-02,2.007947489619255066e-02
1.595724614181073697e+01,1.748837236900755571e-02,1.608398184180259705e-02
5.074687073173161700e+00,1.403435739725217811e-02,1.618026010692119598e-02
2.309008803376664432e+01,5.559642702970489167e-03,3.462921828031539917e-03
2.457740602004820119e+01,-1.997648441115638593e-02,-2.182349935173988342e-02
1.227037338708462855e+01,2.484267640862045448e-02,2.526588365435600281e-02
2.327338426447035502e+01,9.372570949884892304e-04,-1.164752990007400513e-03
1.794731950373675744e+01,4.075330708248012593e-03,2.898763865232467651e-03
2.213694763410733657e+01,2.190066954170944574e-02,1.983259245753288269e-02
5.483175815884292703e+00,5.222938373835749049e-02,5.435047671198844910e-02
2.262399190426291895e+01,1.593082336242833755e-02,1.384825631976127625e-02
1.818298608607010536e+01,-3.579820201451791931e-03,-4.885274916887283325e-03
7.939345307314043865e+00,-2.523280167901864948e-02,-2.389191463589668274e-02
2.533677611867786794e+01,-1.265961547431226041e-02,-1.411932334303855896e-02
1.759643814781822613e+01,1.505646381091808005e-02,1.403545960783958435e-02
1.810443055862565842e+01,-1.051868668932906970e-03,-2.313543111085891724e-03
2.363473969071481662e+01,-7.888764108203650399e-03,-9.983513504266738892e-03
2.144565899259619002e+01,1.801097442992325923e-02,1.590214297175407410e-02
1.154242549943274021e+01,4.234220004113249669e-02,4.253984615206718445e-02
1.041646293939564671e+01,1.149373777617566234e-02,1.102953776717185974e-02
2.068105185880355990e+01,-2.943446051980612476e-04,-2.476010471582412720e-03
2.407988767956669562e+01,-1.627913871751831068e-02,-1.829710975289344788e-02
1.131199595461855223e+00,3.196035795848781169e-01,3.207847177982330322e-01
2.547293903291491191e+01,-1.004555207177557780e-02,-1.142859831452369690e-02
1.466369845655882109e+01,-2.709157787530884834e-02,-2.858198061585426331e-02
2.208457728247770646e+01,2.213590512043961053e-02,2.006889507174491882e-02
1.870145256720346438e+01,-1.798338782224436980e-02,-1.958491280674934387e-02
2.046633341712206899e+01,-6.399294629508105181e-03,-8.574280887842178345e-03
2.477117632107783862e+01,-1.952038742860995671e-02,-2.128324285149574280e-02
1.134865519840310100e+01,4.215761295721004442e-02,4.222902283072471619e-02
1.163145509720311566e+01,4.166727363929996486e-02,4.191891476511955261e-02
6.137805211254694804e+00,7.797384471478420453e-02,8.009801059961318970e-02
2.454598380907041744e+01,-1.994933851502610211e-02,-2.180908992886543274e-02
7.478486212973280089e+00,8.214481779941091785e-03,1.001253351569175720e-02
1.109727751058086653e+01,3.848513360557240942e-02,3.839192911982536316e-02
1.022792967352897087e+01,1.044506159419271571e-03,5.120895802974700928e-04
1.538640930904774429e+01,-2.513150790202119903e-03,-4.078496247529983521e-03
2.522679838025563726e+01,-1.454727343319608610e-02,-1.607057079672813416e-02
2.436792461352967010e+01,-1.925942698819017168e-02,-2.118674293160438538e-02
2.160277004748508745e+01,2.019658377004765817e-02,1.810936257243156433e-02
1.051596660749194889e+01,1.665904547189928087e-02,1.623932644724845886e-02
2.352476195229259304e+01,-5.313622251369881991e-03,-7.414598017930984497e-03
1.758072704232933248e+01,1.550971265281094261e-02,1.449381932616233826e-02
1.054215178330676395e+01,1.796613855518917544e-02,1.755895838141441345e-02
4.844257526002779812e+00,-1.247144838293043519e-02,-1.029890403151512146e-02
2.238308828676660767e+01,1.968610555643205556e-02,1.761069521307945251e-02
2.599664254921123074e+01,1.528908255842827656e-03,3.430061042308807373e-04
8.693478370780747255e+00,-5.438205429577430694e-02,-5.399546399712562561e-02
1.259506956718834836e+01,1.087060611592351178e-02,1.118823513388633728e-02
1.929323754061830698e+01,-2.530318078747528787e-02,-2.723950520157814026e-02
1.164716620269200398e+01,4.149992055029090576e-02,4.176070913672447205e-02
2.446219124646301069e+01,-1.973790430114997704e-02,-2.163041010499000549e-02
2.317388059637405462e+01,3.457461697498488001e-03,1.357968896627426147e-03
2.472928003977413169e+01,-1.970896243724229446e-02,-2.149090543389320374e-02
1.841341563324048636e+01,-1.060968120536799793e-02,-1.204558089375495911e-02
2.487591702669329941e+00,-5.088025196652277982e-02,-4.821813479065895081e-02
1.895806729254485568e+00,8.713102405528222461e-02,8.937011659145355225e-02
6.326338477121370651e+00,7.645462402015391901e-02,7.858759164810180664e-02
2.460882823102597783e+01,-1.997521582825669689e-02,-2.180926874279975891e-02
6.745301290158429275e+00,6.064917371832628801e-02,6.276129186153411865e-02
2.105288135773014435e+00,3.231879543086427220e-02,3.478504344820976257e-02
2.188033291112213874e+01,2.221985107361575812e-02,2.015240117907524109e-02
7.881737920521447727e+00,-2.148162465880332217e-02,-2.007326856255531311e-02
2.117857019928506901e+01,1.279564181355719379e-02,1.064462587237358093e-02
2.325767315898146492e+01,1.335566118263318679e-03,-7.661469280719757080e-04
2.075960738624801039e+01,1.933922402640659123e-03,-2.484507858753204346e-04
1.824059347286270238e+01,-5.401052522445957960e-03,-6.738949567079544067e-03
2.607519807665567768e+01,3.286387053480636141e-03,2.115551382303237915e-03
2.227834758350734390e+01,2.084533483097661399e-02,1.877325400710105896e-02
9.232892992565959744e+00,-4.861948726574299995e-02,-4.882785305380821228e-02
9.107204148654842513e+00,-5.185894873322435122e-02,-5.194325372576713562e-02
9.164811537803632113e-01,3.917829601532667461e-01,3.929066061973571777e-01
1.348012850972913235e+01,-2.547311922330620579e-02,-2.584071829915046692e-02
5.603627626988640920e-01,5.320896531010745889e-01,5.337305665016174316e-01
2.169703668041842803e+01,2.115524531151521948e-02,1.907759532332420349e-02
3.859694915365694090e+00,-1.194610094053354110e-01,-1.171328872442245483e-01
2.397514697630742830e+01,-1.467078202770578585e-02,-1.671450212597846985e-02
1.564302403203294212e+01,7.105432105919432147e-03,5.602117627859115601e-03
1.143244776101051308e+01,4.251941652711287850e-02,4.264631494879722595e-02
1.942940045721154529e+00,7.432609375851198519e-02,7.662372291088104248e-02
1.969648924816647551e+01,-2.317371752743779476e-02,-2.526830509305000305e-02
1.224418821126981172e+01,2.586343652553035888e-02,2.628957852721214294e-02
6.897175309884362449e+00,5.153052239359505460e-02,5.361166223883628845e-02
3.047954465106394117e+00,-1.232089603986110532e-01,-1.206451505422592163e-01
2.164990336395175774e+01,2.071004252989539288e-02,1.862795278429985046e-02
2.423176169929262613e+01,-1.812755771251943135e-02,-2.010101452469825745e-02
1.481557247628475515e+01,-2.286699038351773863e-02,-2.441926673054695129e-02
8.080745256714051195e+00,-3.368272625611009458e-02,-3.251529112458229065e-02
1.874858588602632770e+00,9.290183433106240229e-02,9.511364996433258057e-02
9.086256008002989049e+00,-5.229447076544805478e-02,-5.235715582966804504e-02
1.393051353610016418e+00,2.359824877957616418e-01,2.374783456325531006e-01
8.117404502854792980e+00,-3.567970464276949694e-02,-3.455864265561103821e-02
2.367663597201852355e+01,-8.829890341728919428e-03,-1.092103496193885803e-02
9.751359473699318769e+00,-2.610523964160558347e-02,-2.664745226502418518e-02
