# Trained_Coeffs, Scaled_Trained_Coeffs
5.078816041350364685e-02,1.954858563840389252e-02
9.763125181198120117e-01,6.217504978179931641e+00
1.030762270092964172e-01,3.061393022537231445e+00
3.570645153522491455e-01,1.121172755956649780e-01
1.640887856483459473e+00,1.781154870986938477e+00
9.506720304489135742e-01,4.774413585662841797e+00
5.552692338824272156e-02,1.381443858146667480e+00
