# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.796370595693588257e-01,2.614684998989105225e-01,0.000000000000000000e+00
5.724226236343383789e-01,6.790910363197326660e-01,3.000000000000000000e+00
1.021005272865295410e+00,1.123877763748168945e+00,4.000000000000000000e+00
