# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.808210849761962891e+00,1.038429975509643555e+00,0.000000000000000000e+00
2.460807710886001587e-01,6.305297613143920898e-01,1.000000000000000000e+00
8.061044663190841675e-02,5.239751338958740234e-01,2.000000000000000000e+00
2.521910905838012695e+00,2.021867632865905762e-01,3.000000000000000000e+00
2.899036169052124023e+00,2.565310299396514893e-01,4.000000000000000000e+00
2.374511003494262695e+00,1.981386244297027588e-01,5.000000000000000000e+00
1.687006354331970215e+00,3.888205289840698242e-01,6.000000000000000000e+00
