# Trained_Coeffs, Scaled_Trained_Coeffs
1.790691256523132324e+00,1.028368711471557617e+00
2.292210161685943604e-01,5.873302221298217773e-01
8.654309064149856567e-02,5.625378489494323730e-01
2.365684509277343750e+00,1.906153559684753418e-01
3.012545347213745117e+00,2.632673978805541992e-01
2.321098566055297852e+00,1.855724453926086426e-01
1.787109017372131348e+00,4.471454918384552002e-01
