# Trained_Coeffs, Scaled_Trained_Coeffs
7.559434771537780762e-01,1.364860534667968750e+00
8.903458118438720703e-01,6.975741982460021973e-01
8.567587733268737793e-01,5.433642864227294922e-01
4.094763755798339844e+00,6.894710063934326172e-01
-8.612346573499962687e-05,-1.327015252172714099e-05
2.954424619674682617e+00,2.850277423858642578e-01
1.121635138988494873e-01,1.741003245115280151e-02
