# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
1.976268410682678223e+00,1.134943008422851562e+00,0.000000000000000000e+00
2.817433476448059082e-01,7.219075560569763184e-01,1.000000000000000000e+00
8.078388124704360962e-02,5.251024961471557617e-01,2.000000000000000000e+00
8.081331253051757812e-01,7.736521214246749878e-02,4.000000000000000000e+00
2.838370203971862793e-01,5.700453370809555054e-02,5.000000000000000000e+00
6.174259185791015625e-01,4.744155704975128174e-01,6.000000000000000000e+00
