# Trained_Coeffs, Scaled_Trained_Coeffs
7.610875368118286133e-01,1.207057595252990723e+00
8.950682878494262695e-01,6.516377925872802734e-01
8.587755560874938965e-01,5.447745919227600098e-01
4.246489048004150391e+00,5.917509794235229492e-01
-4.119550576433539391e-04,-5.712729762308299541e-05
3.072747230529785156e+00,2.987906336784362793e-01
8.040350675582885742e-02,8.744093589484691620e-03
