# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
7.719447612762451172e-01,1.224276781082153320e+00,0.000000000000000000e+00
9.031985402107238770e-01,6.575568914413452148e-01,1.000000000000000000e+00
8.639432787895202637e-01,5.480527877807617188e-01,2.000000000000000000e+00
4.487522602081298828e+00,6.254097223281860352e-01,3.000000000000000000e+00
3.278837680816650391e+00,3.213803768157958984e-01,5.000000000000000000e+00
