# Trained_Coeffs, Scaled_Trained_Coeffs, Sparsity_Mask
8.787205815315246582e-01,1.480404496192932129e+00,0.000000000000000000e+00
1.002550840377807617e+00,7.492783665657043457e-01,1.000000000000000000e+00
8.571965098381042480e-01,5.378407239913940430e-01,2.000000000000000000e+00
4.063393115997314453e+00,6.001664996147155762e-01,3.000000000000000000e+00
-1.638574719429016113e+00,-2.416130453348159790e-01,4.000000000000000000e+00
2.843182563781738281e+00,2.685823142528533936e-01,5.000000000000000000e+00
-1.136789560317993164e+00,-1.063213571906089783e-01,6.000000000000000000e+00
